"","bin_arch","sample","sum","bin_arch_name"
"1805","_1.1.6_","T402",22.543892285,NA
"1806","_1.1.6_","YG169",7.502782253,NA
"1807","_1.1.6_","YG170",8.202419006,NA
"1808","_1.1.6_","KG141",8.54579818,NA
"1809","_1.1.6_","QL142",9.719439988,NA
"1810","_1.1.6_","QL154",5.310575744,NA
"1811","_1.1.6_","QL173",5.232775724,NA
"1812","_1.1.6_","QL239",18.834049195,NA
"1813","_1.1.6_","QL329",8.806495653,NA
"1814","_1.1.6_","QL403",7.182347481,NA
"1815","_1.1.6_","QL414",9.999515011,NA
"1816","_1.1.6_","QL416",5.295953484,NA
"1817","_1.1.6_","QL451",4.917304143,NA
"1818","_1.1.6_","T154",26.811750351,NA
"1819","_1.1.6_","T381",36.136126102,NA
"1820","_1.1.6_","YG019",2.954125284,NA
"1821","_1.1.6_","YG031",2.701520392,NA
"1822","_1.1.6_","YG168",6.387974756,NA
"1823","_1.1.6_","QL130",50.63314414,NA
"1824","_1.1.6_","QL320",15.944920714,NA
"1825","_1.1.6_","QL405",7.906238178,NA
"1826","_1.1.6_","RH009",19.686309644,NA
"1827","_1.1.6_","RH102",33.802848505,NA
"1828","_1.1.6_","T327",24.032286655,NA
"1829","_1.1.6_","YG120",47.316649553,NA
"1830","_1.1.6_","YG203",16.425185682,NA
"1831","_1.1.6_","RH119",31.560812525,NA
"1832","_1.1.6_","T051",35.364497692,NA
"1833","_1.1.6_","T250",43.30644192,NA
"1834","_1.1.6_","YG084",5.751246311,NA
"1835","_1.1.6_","YG085",14.796687011,NA
"1836","_1.1.6_","YG086",8.296264629,NA
"1837","_1.1.6_","YG125",14.537134981,NA
"1838","_1.1.6_","YG127",43.132397527,NA
"1839","_1.1.6_","YG129",38.078574113,NA
"1840","_1.1.6_","YG137",19.66780343,NA
"1841","_1.1.6_","QL138",19.130294509,NA
"1842","_1.1.6_","QL155",7.644869562,NA
"1843","_1.1.6_","QL316",9.798808561,NA
"1844","_1.1.6_","T337",25.308823947,NA
"1845","_1.1.6_","YG123",9.428772838,NA
"1846","_1.1.6_","YG124",10.986796639,NA
"1847","_1.1.6_","KG134",12.831624417,NA
"1848","_1.1.6_","KG138",16.544024745,NA
"1849","_1.1.6_","QL131",51.306260134,NA
"1850","_1.1.6_","QL146",6.665188018,NA
"1851","_1.1.6_","QL150",7.205319543,NA
"1852","_1.1.6_","QL153",3.39380501,NA
"1853","_1.1.6_","QL171",4.201600738,NA
"1854","_1.1.6_","QL231",23.423408366,NA
"1855","_1.1.6_","QL232",38.011122226,NA
"1856","_1.1.6_","QL237",5.93583844,NA
"1857","_1.1.6_","QL238",15.076733701,NA
"1858","_1.1.6_","QL241",7.079118323,NA
"1859","_1.1.6_","QL325",8.285893854,NA
"1860","_1.1.6_","QL397",9.165249222,NA
"1861","_1.1.6_","QL401",6.703638944,NA
"1862","_1.1.6_","QL450",8.282318053,NA
"1863","_1.1.6_","QL452",3.16182928,NA
"1864","_1.1.6_","RH002",25.204194429,NA
"1865","_1.1.6_","RH005",14.24430422,NA
"1866","_1.1.6_","RH059",49.717964847,NA
"1867","_1.1.6_","RH099",5.55298082,NA
"1868","_1.1.6_","RH103",14.773121865,NA
"1869","_1.1.6_","RH118",43.057129846,NA
"1870","_1.1.6_","RH123",50.548427742,NA
"1871","_1.1.6_","T013",16.772938102,NA
"1872","_1.1.6_","T014",16.332694324,NA
"1873","_1.1.6_","T015",21.298696328,NA
"1874","_1.1.6_","T018",12.82199962,NA
"1875","_1.1.6_","T055",23.462373356,NA
"1876","_1.1.6_","T057",16.57560339,NA
"1877","_1.1.6_","T155",16.363252049,NA
"1878","_1.1.6_","T227",13.265761833,NA
"1879","_1.1.6_","T246",19.571054046,NA
"1880","_1.1.6_","T328",19.211191834,NA
"1881","_1.1.6_","T332",16.992083363,NA
"1882","_1.1.6_","T373",32.012602382,NA
"1883","_1.1.6_","T374",21.445264361,NA
"1884","_1.1.6_","T403",8.161751488,NA
"1885","_1.1.6_","T405",14.491811486,NA
"1886","_1.1.6_","T406",22.594825719,NA
"1887","_1.1.6_","YG020",8.650128022,NA
"1888","_1.1.6_","YG021",24.314460892,NA
"1889","_1.1.6_","YG029",2.777108596,NA
"1890","_1.1.6_","YG043",28.45704538,NA
"1891","_1.1.6_","YG071",12.228687276,NA
"1892","_1.1.6_","YG075",17.410995852,NA
"1893","_1.1.6_","YG076",46.714334936,NA
"1894","_1.1.6_","YG188",16.397400123,NA
"1895","_1.1.6_","BINCODE",0,NA
"1896","_1.1.6_","NAME",0,NA
"1897","_1.1_","KG077",9490.24637116,"Light_reactions"
"1898","_1.1_","KG106",10713.088266471,"Light_reactions"
"1899","_1.1_","KG122",13567.452923696,"Light_reactions"
"1900","_1.1_","QL136",15868.102403729,"Light_reactions"
"1901","_1.1_","QL151",6444.014393274,"Light_reactions"
"1902","_1.1_","QL185",17224.133623644,"Light_reactions"
"1903","_1.1_","QL229",13616.706897337,"Light_reactions"
"1904","_1.1_","QL236",18714.188017443,"Light_reactions"
"1905","_1.1_","QL304",5226.523757151,"Light_reactions"
"1906","_1.1_","QL306",6210.339698603,"Light_reactions"
"1907","_1.1_","RH006",24146.027944464,"Light_reactions"
"1908","_1.1_","RH060",8611.863129945,"Light_reactions"
"1909","_1.1_","RH063",21174.477218242,"Light_reactions"
"1910","_1.1_","RH097",6880.349628897,"Light_reactions"
"1911","_1.1_","T022",18007.101976187,"Light_reactions"
"1912","_1.1_","T054",7378.56608806,"Light_reactions"
"1913","_1.1_","T157",28066.80769165,"Light_reactions"
"1914","_1.1_","T162",19332.964294015,"Light_reactions"
"1915","_1.1_","T166",13934.283638843,"Light_reactions"
"1916","_1.1_","T319",6198.140038887,"Light_reactions"
"1917","_1.1_","YG055",16272.616562452,"Light_reactions"
"1918","_1.1_","YG056",18453.147554873,"Light_reactions"
"1919","_1.1_","YG082",5686.59285429,"Light_reactions"
"1920","_1.1_","YG135",19994.698958085,"Light_reactions"
"1921","_1.1_","KG022",12770.791809487,"Light_reactions"
"1922","_1.1_","KG024",10217.657618607,"Light_reactions"
"1923","_1.1_","KG038",11163.664476674,"Light_reactions"
"1924","_1.1_","KG049",20207.024090533,"Light_reactions"
"1925","_1.1_","KG079",12566.564118996,"Light_reactions"
"1926","_1.1_","KG081",21906.292654166,"Light_reactions"
"1927","_1.1_","KG123",12658.14208892,"Light_reactions"
"1928","_1.1_","KG133",11297.619967078,"Light_reactions"
"1929","_1.1_","KG137",14822.690114745,"Light_reactions"
"1930","_1.1_","QL111",7040.24743957,"Light_reactions"
"1931","_1.1_","QL116",3995.684034651,"Light_reactions"
"1932","_1.1_","QL137",8070.897745812,"Light_reactions"
"1933","_1.1_","QL139",13138.492109928,"Light_reactions"
"1934","_1.1_","QL149",9451.078007263,"Light_reactions"
"1935","_1.1_","QL175",12275.50865717,"Light_reactions"
"1936","_1.1_","QL184",11311.395979731,"Light_reactions"
"1937","_1.1_","QL186",8434.32753128,"Light_reactions"
"1938","_1.1_","QL228",18284.464736875,"Light_reactions"
"1939","_1.1_","QL234",13349.424283125,"Light_reactions"
"1940","_1.1_","QL305",10528.697194818,"Light_reactions"
"1941","_1.1_","QL307",14861.620164512,"Light_reactions"
"1942","_1.1_","QL314",11427.610887219,"Light_reactions"
"1943","_1.1_","QL330",9564.028125892,"Light_reactions"
"1944","_1.1_","QL331",5257.05513572,"Light_reactions"
"1945","_1.1_","QL333",3607.306235151,"Light_reactions"
"1946","_1.1_","QL398",11113.439729379,"Light_reactions"
"1947","_1.1_","QL453",10861.181931072,"Light_reactions"
"1948","_1.1_","QL456",11248.959539889,"Light_reactions"
"1949","_1.1_","RH056",16549.42594688,"Light_reactions"
"1950","_1.1_","RH065",10075.526961367,"Light_reactions"
"1951","_1.1_","RH101",15787.128028477,"Light_reactions"
"1952","_1.1_","RH124",21719.190532956,"Light_reactions"
"1953","_1.1_","T149",7996.955014041,"Light_reactions"
"1954","_1.1_","T159",12034.655426841,"Light_reactions"
"1955","_1.1_","T161",22587.304940052,"Light_reactions"
"1956","_1.1_","T219",26996.948454378,"Light_reactions"
"1957","_1.1_","T221",30018.45166321,"Light_reactions"
"1958","_1.1_","T245",21369.704270879,"Light_reactions"
"1959","_1.1_","T331",25718.392752718,"Light_reactions"
"1960","_1.1_","T336",42421.438250649,"Light_reactions"
"1961","_1.1_","T376",14069.013470471,"Light_reactions"
"1962","_1.1_","T377",11446.241801845,"Light_reactions"
"1963","_1.1_","T382",25429.564371869,"Light_reactions"
"1964","_1.1_","T397",18378.188051158,"Light_reactions"
"1965","_1.1_","YG054",12315.952354782,"Light_reactions"
"1966","_1.1_","YG080",24410.119851401,"Light_reactions"
"1967","_1.1_","YG186",6713.415378899,"Light_reactions"
"1968","_1.1_","YG202",15260.08494534,"Light_reactions"
"1969","_1.1_","KG083",23240.547251221,"Light_reactions"
"1970","_1.1_","KG105",16894.287715668,"Light_reactions"
"1971","_1.1_","KG143",12515.087287792,"Light_reactions"
"1972","_1.1_","QL132",16832.662916486,"Light_reactions"
"1973","_1.1_","QL321",11714.21878541,"Light_reactions"
"1974","_1.1_","QL328",6916.793467141,"Light_reactions"
"1975","_1.1_","QL411",10693.922949573,"Light_reactions"
"1976","_1.1_","QL449",15384.453023619,"Light_reactions"
"1977","_1.1_","RH003",15988.790557825,"Light_reactions"
"1978","_1.1_","RH011",6949.856737332,"Light_reactions"
"1979","_1.1_","T023",16475.838591277,"Light_reactions"
"1980","_1.1_","T053",5482.619135236,"Light_reactions"
"1981","_1.1_","T153",12912.254385184,"Light_reactions"
"1982","_1.1_","T218",10558.785613857,"Light_reactions"
"1983","_1.1_","T242",9714.840430521,"Light_reactions"
"1984","_1.1_","T243",19028.458152629,"Light_reactions"
"1985","_1.1_","T372",21206.982949727,"Light_reactions"
"1986","_1.1_","YG017",5279.454761076,"Light_reactions"
"1987","_1.1_","YG044",15697.799714489,"Light_reactions"
"1988","_1.1_","YG045",13743.063540204,"Light_reactions"
"1989","_1.1_","YG081",12635.128240343,"Light_reactions"
"1990","_1.1_","YG121",14803.790077601,"Light_reactions"
"1991","_1.1_","YG136",17974.711109725,"Light_reactions"
"1992","_1.1_","KG078",12960.891490352,"Light_reactions"
"1993","_1.1_","KG082",28055.004094578,"Light_reactions"
"1994","_1.1_","KG101",16908.115605982,"Light_reactions"
"1995","_1.1_","QL106",11916.828742602,"Light_reactions"
"1996","_1.1_","QL110",8902.850589412,"Light_reactions"
"1997","_1.1_","QL133",15139.70804636,"Light_reactions"
"1998","_1.1_","QL135",13234.567935315,"Light_reactions"
"1999","_1.1_","QL140",11085.772247454,"Light_reactions"
"2000","_1.1_","QL170",13239.17145569,"Light_reactions"
"2001","_1.1_","QL172",12556.688935265,"Light_reactions"
"2002","_1.1_","QL327",7517.89064615,"Light_reactions"
"2003","_1.1_","QL406",8174.640154865,"Light_reactions"
"2004","_1.1_","RH057",19993.068963259,"Light_reactions"
"2005","_1.1_","RH122",21765.261652349,"Light_reactions"
"2006","_1.1_","T158",13207.506595716,"Light_reactions"
"2007","_1.1_","T165",14597.342477391,"Light_reactions"
"2008","_1.1_","T222",31923.015254414,"Light_reactions"
"2009","_1.1_","T241",14970.719104821,"Light_reactions"
"2010","_1.1_","T249",6755.890621144,"Light_reactions"
"2011","_1.1_","T320",17528.192492871,"Light_reactions"
"2012","_1.1_","T321",13134.508978028,"Light_reactions"
"2013","_1.1_","T323",17471.751518129,"Light_reactions"
"2014","_1.1_","T333",10604.807057679,"Light_reactions"
"2015","_1.1_","T339",24177.46621758,"Light_reactions"
"2016","_1.1_","KG135",12101.375491313,"Light_reactions"
"2017","_1.1_","KG139",14276.433306019,"Light_reactions"
"2018","_1.1_","KG142",14895.491203815,"Light_reactions"
"2019","_1.1_","QL108",7954.822619814,"Light_reactions"
"2020","_1.1_","QL112",9540.172435816,"Light_reactions"
"2021","_1.1_","QL144",8649.81018669,"Light_reactions"
"2022","_1.1_","QL147",4944.065153746,"Light_reactions"
"2023","_1.1_","QL152",8902.798957597,"Light_reactions"
"2024","_1.1_","QL235",10806.046562671,"Light_reactions"
"2025","_1.1_","QL240",13336.334644373,"Light_reactions"
"2026","_1.1_","QL243",11637.307275818,"Light_reactions"
"2027","_1.1_","QL315",9482.414084146,"Light_reactions"
"2028","_1.1_","QL319",9862.983937756,"Light_reactions"
"2029","_1.1_","QL412",9795.029260394,"Light_reactions"
"2030","_1.1_","QL454",8632.709124956,"Light_reactions"
"2031","_1.1_","QL455",10990.28933336,"Light_reactions"
"2032","_1.1_","RH055",16267.56922614,"Light_reactions"
"2033","_1.1_","T019",9252.725366837,"Light_reactions"
"2034","_1.1_","T049",8805.889750232,"Light_reactions"
"2035","_1.1_","T050",8822.232611864,"Light_reactions"
"2036","_1.1_","T145",14989.859870461,"Light_reactions"
"2037","_1.1_","T150",13826.844746212,"Light_reactions"
"2038","_1.1_","T225",19264.384215543,"Light_reactions"
"2039","_1.1_","T251",14350.364393299,"Light_reactions"
"2040","_1.1_","T398",19428.508507001,"Light_reactions"
"2041","_1.1_","YG018",9861.719065614,"Light_reactions"
"2042","_1.1_","YG077",14029.272311109,"Light_reactions"
"2043","_1.1_","KG036",19255.570051182,"Light_reactions"
"2044","_1.1_","KG050",29976.657259157,"Light_reactions"
"2045","_1.1_","KG102",7716.709481801,"Light_reactions"
"2046","_1.1_","KG107",12314.627837284,"Light_reactions"
"2047","_1.1_","KG117",19898.075459353,"Light_reactions"
"2048","_1.1_","KG121",9887.145957248,"Light_reactions"
"2049","_1.1_","QL114",5110.596802535,"Light_reactions"
"2050","_1.1_","QL141",12450.533359609,"Light_reactions"
"2051","_1.1_","QL145",5700.487917161,"Light_reactions"
"2052","_1.1_","QL227",25071.883516396,"Light_reactions"
"2053","_1.1_","QL230",28526.598731044,"Light_reactions"
"2054","_1.1_","QL233",31356.432648485,"Light_reactions"
"2055","_1.1_","QL309",11697.799932893,"Light_reactions"
"2056","_1.1_","QL318",14819.793303352,"Light_reactions"
"2057","_1.1_","QL332",7453.785650589,"Light_reactions"
"2058","_1.1_","QL400",12959.86442384,"Light_reactions"
"2059","_1.1_","QL402",11747.39792639,"Light_reactions"
"2060","_1.1_","QL404",4579.095431548,"Light_reactions"
"2061","_1.1_","QL407",6985.284634407,"Light_reactions"
"2062","_1.1_","QL448",19620.048403661,"Light_reactions"
"2063","_1.1_","RH007",24054.634890928,"Light_reactions"
"2064","_1.1_","RH061",13496.825278621,"Light_reactions"
"2065","_1.1_","RH100",4662.526075366,"Light_reactions"
"2066","_1.1_","T021",18073.308014782,"Light_reactions"
"2067","_1.1_","T058",26711.955240163,"Light_reactions"
"2068","_1.1_","T146",11309.761123726,"Light_reactions"
"2069","_1.1_","T167",12190.955649747,"Light_reactions"
"2070","_1.1_","T341",35943.216260421,"Light_reactions"
"2071","_1.1_","YG022",19928.247233346,"Light_reactions"
"2072","_1.1_","YG030",7312.093866826,"Light_reactions"
"2073","_1.1_","YG070",24116.61076421,"Light_reactions"
"2074","_1.1_","YG072",13598.918960859,"Light_reactions"
"2075","_1.1_","YG187",20431.282740076,"Light_reactions"
"2076","_1.1_","KG037",18330.693650446,"Light_reactions"
"2077","_1.1_","KG051",41874.414029158,"Light_reactions"
"2078","_1.1_","KG103",19568.598205828,"Light_reactions"
"2079","_1.1_","KG118",28247.352534338,"Light_reactions"
"2080","_1.1_","KG119",18796.766725022,"Light_reactions"
"2081","_1.1_","QL107",16973.304752773,"Light_reactions"
"2082","_1.1_","QL115",19130.750961841,"Light_reactions"
"2083","_1.1_","QL134",10070.079138859,"Light_reactions"
"2084","_1.1_","QL143",13760.213734964,"Light_reactions"
"2085","_1.1_","QL148",19601.352132806,"Light_reactions"
"2086","_1.1_","QL156",9044.368721841,"Light_reactions"
"2087","_1.1_","QL174",16909.359093961,"Light_reactions"
"2088","_1.1_","QL226",19255.130931873,"Light_reactions"
"2089","_1.1_","QL242",25905.78568176,"Light_reactions"
"2090","_1.1_","QL308",16441.112007135,"Light_reactions"
"2091","_1.1_","QL311",15334.507775546,"Light_reactions"
"2092","_1.1_","QL312",7765.910657148,"Light_reactions"
"2093","_1.1_","QL313",14847.659277466,"Light_reactions"
"2094","_1.1_","QL326",6813.811266878,"Light_reactions"
"2095","_1.1_","QL408",6649.049710061,"Light_reactions"
"2096","_1.1_","QL410",25513.115037502,"Light_reactions"
"2097","_1.1_","QL415",12299.966930065,"Light_reactions"
"2098","_1.1_","RH010",13877.90456393,"Light_reactions"
"2099","_1.1_","RH064",21090.019677789,"Light_reactions"
"2100","_1.1_","RH096",15956.945017499,"Light_reactions"
"2101","_1.1_","RH098",9713.362050086,"Light_reactions"
"2102","_1.1_","RH104",20200.811219702,"Light_reactions"
"2103","_1.1_","RH117",18415.10121676,"Light_reactions"
"2104","_1.1_","RH120",16023.592833177,"Light_reactions"
"2105","_1.1_","RH121",18046.738517273,"Light_reactions"
"2106","_1.1_","RH125",25645.059849747,"Light_reactions"
"2107","_1.1_","T017",22226.348683374,"Light_reactions"
"2108","_1.1_","T147",24823.140731031,"Light_reactions"
"2109","_1.1_","T151",5956.088922943,"Light_reactions"
"2110","_1.1_","T163",18081.490707547,"Light_reactions"
"2111","_1.1_","T217",36426.48076013,"Light_reactions"
"2112","_1.1_","T223",15001.175085589,"Light_reactions"
"2113","_1.1_","T226",41057.59209454,"Light_reactions"
"2114","_1.1_","T247",39190.5575349,"Light_reactions"
"2115","_1.1_","T324",16699.772745686,"Light_reactions"
"2116","_1.1_","T325",9882.345486702,"Light_reactions"
"2117","_1.1_","T329",8822.615006034,"Light_reactions"
"2118","_1.1_","T340",33459.83577732,"Light_reactions"
"2119","_1.1_","T378",31409.255129376,"Light_reactions"
"2120","_1.1_","T399",15189.596942075,"Light_reactions"
"2121","_1.1_","T402",25918.369662554,"Light_reactions"
"2122","_1.1_","YG169",11950.602497339,"Light_reactions"
"2123","_1.1_","YG170",12342.200068224,"Light_reactions"
"2124","_1.1_","KG141",23717.782570444,"Light_reactions"
"2125","_1.1_","QL142",16510.217616609,"Light_reactions"
"2126","_1.1_","QL154",11265.496669074,"Light_reactions"
"2127","_1.1_","QL173",14377.394946087,"Light_reactions"
"2128","_1.1_","QL239",22374.528477336,"Light_reactions"
"2129","_1.1_","QL329",11019.819884921,"Light_reactions"
"2130","_1.1_","QL403",15559.169807709,"Light_reactions"
"2131","_1.1_","QL414",13929.968149711,"Light_reactions"
"2132","_1.1_","QL416",8184.477189001,"Light_reactions"
"2133","_1.1_","QL451",15058.479671271,"Light_reactions"
"2134","_1.1_","T154",29800.39197274,"Light_reactions"
"2135","_1.1_","T381",37629.852503447,"Light_reactions"
"2136","_1.1_","YG019",10072.771074399,"Light_reactions"
"2137","_1.1_","YG031",9280.171008783,"Light_reactions"
"2138","_1.1_","YG168",8657.07917158,"Light_reactions"
"2139","_1.1_","QL130",24551.19643237,"Light_reactions"
"2140","_1.1_","QL320",12978.309117259,"Light_reactions"
"2141","_1.1_","QL405",12291.830996628,"Light_reactions"
"2142","_1.1_","RH009",13663.72510279,"Light_reactions"
"2143","_1.1_","RH102",22499.366898702,"Light_reactions"
"2144","_1.1_","T327",19958.067678111,"Light_reactions"
"2145","_1.1_","YG120",38487.542325577,"Light_reactions"
"2146","_1.1_","YG203",16735.814155111,"Light_reactions"
"2147","_1.1_","RH119",21296.748096029,"Light_reactions"
"2148","_1.1_","T051",27754.146301094,"Light_reactions"
"2149","_1.1_","T250",28640.589533386,"Light_reactions"
"2150","_1.1_","YG084",7853.852430322,"Light_reactions"
"2151","_1.1_","YG085",15622.108986771,"Light_reactions"
"2152","_1.1_","YG086",13382.289144819,"Light_reactions"
"2153","_1.1_","YG125",24385.58508324,"Light_reactions"
"2154","_1.1_","YG127",22697.955130466,"Light_reactions"
"2155","_1.1_","YG129",20870.473363122,"Light_reactions"
"2156","_1.1_","YG137",23731.032511453,"Light_reactions"
"2157","_1.1_","QL138",13272.602108941,"Light_reactions"
"2158","_1.1_","QL155",13264.498001092,"Light_reactions"
"2159","_1.1_","QL316",11609.5199858,"Light_reactions"
"2160","_1.1_","T337",22671.523447247,"Light_reactions"
"2161","_1.1_","YG123",21638.873867708,"Light_reactions"
"2162","_1.1_","YG124",13605.495386306,"Light_reactions"
"2163","_1.1_","KG134",18654.82830476,"Light_reactions"
"2164","_1.1_","KG138",19782.746765996,"Light_reactions"
"2165","_1.1_","QL131",23377.319949398,"Light_reactions"
"2166","_1.1_","QL146",8597.815324126,"Light_reactions"
"2167","_1.1_","QL150",7233.317804993,"Light_reactions"
"2168","_1.1_","QL153",5855.140211786,"Light_reactions"
"2169","_1.1_","QL171",6775.827533512,"Light_reactions"
"2170","_1.1_","QL231",13654.347163809,"Light_reactions"
"2171","_1.1_","QL232",18290.924210219,"Light_reactions"
"2172","_1.1_","QL237",5274.250198948,"Light_reactions"
"2173","_1.1_","QL238",11379.62175064,"Light_reactions"
"2174","_1.1_","QL241",5176.203918695,"Light_reactions"
"2175","_1.1_","QL325",6189.953497181,"Light_reactions"
"2176","_1.1_","QL397",8195.922426058,"Light_reactions"
"2177","_1.1_","QL401",6929.89623062,"Light_reactions"
"2178","_1.1_","QL450",12045.926377121,"Light_reactions"
"2179","_1.1_","QL452",5003.942000408,"Light_reactions"
"2180","_1.1_","RH002",17779.897037355,"Light_reactions"
"2181","_1.1_","RH005",9168.686624958,"Light_reactions"
"2182","_1.1_","RH059",13831.044881589,"Light_reactions"
"2183","_1.1_","RH099",3908.748848669,"Light_reactions"
"2184","_1.1_","RH103",9562.618670429,"Light_reactions"
"2185","_1.1_","RH118",16339.108045658,"Light_reactions"
"2186","_1.1_","RH123",12727.080973373,"Light_reactions"
"2187","_1.1_","T013",12911.108880118,"Light_reactions"
"2188","_1.1_","T014",13076.144466572,"Light_reactions"
"2189","_1.1_","T015",16108.134761179,"Light_reactions"
"2190","_1.1_","T018",12425.669407631,"Light_reactions"
"2191","_1.1_","T055",15366.744677823,"Light_reactions"
"2192","_1.1_","T057",11463.013224077,"Light_reactions"
"2193","_1.1_","T155",15976.085088102,"Light_reactions"
"2194","_1.1_","T227",11617.801280275,"Light_reactions"
"2195","_1.1_","T246",10425.90235025,"Light_reactions"
"2196","_1.1_","T328",14923.788339802,"Light_reactions"
"2197","_1.1_","T332",13987.794565337,"Light_reactions"
"2198","_1.1_","T373",14715.743813363,"Light_reactions"
"2199","_1.1_","T374",15023.536263288,"Light_reactions"
"2200","_1.1_","T403",9213.782208309,"Light_reactions"
"2201","_1.1_","T405",11522.901201737,"Light_reactions"
"2202","_1.1_","T406",18464.000234948,"Light_reactions"
"2203","_1.1_","YG020",7011.063190538,"Light_reactions"
"2204","_1.1_","YG021",20215.671621754,"Light_reactions"
"2205","_1.1_","YG029",3350.590847422,"Light_reactions"
"2206","_1.1_","YG043",8619.027611432,"Light_reactions"
"2207","_1.1_","YG071",13931.682890309,"Light_reactions"
"2208","_1.1_","YG075",7981.852206549,"Light_reactions"
"2209","_1.1_","YG076",13720.252435962,"Light_reactions"
"2210","_1.1_","YG188",13041.457074419,"Light_reactions"
"2211","_1.1_","BINCODE",0,"Light_reactions"
"2212","_1.1_","NAME",0,"Light_reactions"
"2213","_1.2_","KG077",1094.788852672,"Photorespiration"
"2214","_1.2_","KG106",1453.767382319,"Photorespiration"
"2215","_1.2_","KG122",1706.689244809,"Photorespiration"
"2216","_1.2_","QL136",2336.597357587,"Photorespiration"
"2217","_1.2_","QL151",604.247270398,"Photorespiration"
"2218","_1.2_","QL185",2045.668384998,"Photorespiration"
"2219","_1.2_","QL229",1724.53429863,"Photorespiration"
