sample,leaf_age,site_revised,species_confirmed,biological_rep,date,d13C,soil_P,soil_S,soil_N,soil_C,leaf_Narea_mean,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,leaf_P,leaf_N,leaf_C,Amax,Cond,Ci,LMA_g_per_m2,LWC_percent,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_N_per_area,leaf_P_per_area,leaf_rad,gap_mean,leafrad_mean,LMA_mean,species,ID,Latitude,Longitude
QL318,old,QLD_Princess_Hill,corcit,2,150820,-29.85,245.516,68.089,0.05568,1.6791,2231.032185,1145.876856,181.2955931,1327.172449,18.73903465,57.536,311.364,1.0708,53.9934,NA,NA,NA,194.2439775,45.16096529,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.676036725,21.62941099,26.59463017,436.0000004,-8.017298377,17.15400004,22.59400012,3.899999991,-5.040448648,2079.964511,604805.8181,10.78169098,74.345875,13.93169928,197.0073625,Corymbia citriodora,corcit_43,-18.29734,145.48915
QL319,new,QLD_Princess_Hill,corcit,3,150820,-29.45,245.516,68.089,0.05568,1.6791,2231.032185,497.8621505,81.10103816,578.9631886,18.73903465,91.16,613.68,1.0015,54.5608,NA,NA,NA,233.4972842,45.28028933,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.676036725,21.62941099,26.59463017,436.0000004,-8.017298377,17.15400004,22.59400012,3.899999991,-5.040448648,2338.475301,1432926.134,17.08250399,74.345875,13.93169928,197.0073625,Corymbia citriodora,corcit_43,-18.29734,145.48915
QL320,mid,QLD_Princess_Hill,corcit,3,150820,-29.45,245.516,68.089,0.05568,1.6791,2231.032185,1593.041378,281.9335938,1874.974971,18.73903465,80.9045,546.63,1.1532,53.9426,NA,NA,NA,193.1997941,45.17990224,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.676036725,21.62941099,26.59463017,436.0000004,-8.017298377,17.15400004,22.59400012,3.899999991,-5.040448648,2227.980026,1056088.034,15.16072229,74.345875,13.93169928,197.0073625,Corymbia citriodora,corcit_43,-18.29734,145.48915
QL321,old,QLD_Princess_Hill,corcit,3,150820,-29.45,245.516,68.089,0.05568,1.6791,2231.032185,1475.219275,234.304504,1709.523779,18.73903465,70.649,428.036,1.1501,53.9028,NA,NA,NA,188.5157213,46.25102177,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.676036725,21.62941099,26.59463017,436.0000004,-8.017298377,17.15400004,22.59400012,3.899999991,-5.040448648,2168.119311,806915.1528,13.23894059,74.345875,13.93169928,197.0073625,Corymbia citriodora,corcit_43,-18.29734,145.48915
QL325,new,QLD_Croydon,eucdis,3,150822,-28.22,348.393,225.546,0.16843,2.7268,1995.093309,668.6138696,116.5252537,785.1391234,21.39750099,94.09,450.716,1.2131,52.8338,NA,NA,NA,194.5158576,45.54390564,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,2359.671869,876714.0927,20.13290868,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL326,mid,QLD_Croydon,eucdis,3,150822,-28.22,348.393,225.546,0.16843,2.7268,1995.093309,238.131497,35.49409404,273.625591,21.39750099,83.504875,348.457,0.9325,54.5285,NA,NA,NA,229.1627099,42.52262106,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,2136.94227,798533.504,17.86795645,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL327,old,QLD_Croydon,eucdis,3,150822,-28.22,348.393,225.546,0.16843,2.7268,1995.093309,305.4142099,50.17238275,355.5865927,21.39750099,72.91975,325.001,0.8566,52.9732,NA,NA,NA,214.1425402,44.36321662,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,1834.344999,695965.3971,15.60300423,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL328,new,QLD_Croydon,eucdis,2,150822,-29.55,348.393,225.546,0.16843,2.7268,1995.093309,743.9907137,97.53702,841.5277337,21.39750099,95.34,410.634,0.9018,54.9433,NA,NA,NA,230.8921829,42.85149186,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,2082.185705,948121.8063,20.40037744,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL329,mid,QLD_Croydon,eucdis,2,150822,-29.55,348.393,225.546,0.16843,2.7268,1995.093309,638.9317127,110.6792964,749.6110091,21.39750099,84.61425,329.811,0.9509,54.3023,NA,NA,NA,204.1161929,46.36411059,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,1940.940878,673197.657,18.10533498,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL330,old,QLD_Croydon,eucdis,2,150822,-29.55,348.393,225.546,0.16843,2.7268,1995.093309,353.8510028,52.48799802,406.3390008,21.39750099,73.8885,431.669,1.0993,54.016,NA,NA,NA,245.6258093,45.80635931,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,2700.164522,1060290.475,15.81029252,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL331,new,QLD_Croydon,eucdis,1,150822,-28.03,348.393,225.546,0.16843,2.7268,1995.093309,284.1198053,49.34399234,333.4637976,21.39750099,93.04,462.751,0.7684,53.3427,NA,NA,NA,232.9885573,47.25872378,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,1790.284074,1078156.879,19.90823492,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL332,mid,QLD_Croydon,eucdis,1,150822,-28.03,348.393,225.546,0.16843,2.7268,1995.093309,228.8834218,46.09659766,274.9800195,21.39750099,82.573,313.444,0.826,53.4513,NA,NA,NA,213.9485,47.51796573,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,1767.21461,670608.7363,17.66855849,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL333,old,QLD_Croydon,eucdis,1,150822,-28.03,348.393,225.546,0.16843,2.7268,1995.093309,221.6376592,50.00316819,271.6408274,21.39750099,72.106,319.413,0.6541,53.389,NA,NA,NA,205.4870586,48.23164426,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.524510317,27.83667124,34.76901374,345.6999968,-20.58123987,23.33233334,31.32333336,0,-18.20824436,1344.09085,656352.3785,15.42888206,83.56404167,17.88061664,218.986601,Eucalyptus distans,eucdis_59,-18.15871,142.21484
QL397,new,QLD_Croydon,corpoc,2,150823,-28.19,285.726,95.511,0.08116,1.246,2359.368456,727.6668764,121.0363044,848.7031808,21.37915039,99.57,153.215,0.7407,52.3393,NA,NA,NA,304.8490788,42.90183345,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2258.017127,467074.5161,21.28722004,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL398,mid,QLD_Croydon,corpoc,2,150823,-28.19,285.726,95.511,0.08116,1.246,2359.368456,476.5963854,85.09120698,561.6875924,21.37915039,88.368375,170.695,0.726,52.7108,NA,NA,NA,349.3806441,43.00895183,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2536.503476,596375.2904,18.89240779,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL400,new,QLD_Croydon,corpoc,3,150823,-28.29,285.726,95.511,0.08116,1.246,2359.368456,391.5727659,72.13955652,463.7123224,21.37915039,99.49,226.524,0.6982,53.3499,NA,NA,NA,339.9958033,37.90394609,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2373.850699,770172.0935,21.27011672,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL401,mid,QLD_Croydon,corpoc,3,150823,-28.29,285.726,95.511,0.08116,1.246,2359.368456,226.4725205,38.7089445,265.181465,21.37915039,88.297375,300.144,0.7093,53.095,NA,NA,NA,360.0354555,37.52648168,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2553.731486,1080624.818,18.87722859,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL402,old,QLD_Croydon,corpoc,3,150823,-28.29,285.726,95.511,0.08116,1.246,2359.368456,392.5828302,75.88241921,468.4652494,21.37915039,77.10475,183.927,0.7319,52.2771,NA,NA,NA,323.2583434,38.57215484,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2365.927815,594559.3733,16.48434046,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL403,new,QLD_Croydon,corpoc,1,150823,-28.25,285.726,95.511,0.08116,1.246,2359.368456,516.7746416,91.66565625,608.4402979,21.37915039,99.61,98.109,0.6949,53.195,NA,NA,NA,341.4628565,41.12109062,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2372.82539,335005.7939,21.2957717,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL404,mid,QLD_Croydon,corpoc,1,150823,-28.25,285.726,95.511,0.08116,1.246,2359.368456,386.178494,77.30161115,463.4801051,21.37915039,88.403875,104.657,0.6444,53.976,NA,NA,NA,344.3945076,41.98044347,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2219.278207,360432.9598,18.89999739,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL405,old,QLD_Croydon,corpoc,1,150823,-28.25,285.726,95.511,0.08116,1.246,2359.368456,466.6697757,93.28162051,559.9513962,21.37915039,77.19775,138.82,0.6814,52.7533,NA,NA,NA,322.1035296,42.86790666,27.07394981,13.31571674,56.28788376,337.5157776,37.62442017,13.96796799,23.65645218,29.94266891,23.77026176,30.46006012,22.25254631,726.907959,206.7989807,1.536359072,121.6891251,519.1782837,10.09292698,381.8327637,14.66455078,0.52643112,27.68513704,34.63315076,352.3000029,-20.39288338,23.14916662,31.16299985,0,-18.01891033,2194.813451,447144.1198,16.50422307,89.75526563,19.18891322,335.6850274,Corymbia pocillum,corpoc_49,-18.18903,142.26241
QL406,new,QLD_Lawn_Hill,eucpru,1,150825,-26.24,176.561,76.74,0.03137,0.64228,2245.946285,273.1222898,48.87107692,321.9933667,22.68026352,100,316.432,0.8317,48.9472,NA,NA,NA,287.3465489,48.33315319,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.387216827,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,2389.861247,909256.4316,22.68026352,88.75,20.12873387,290.7693254,Eucalyptus pruinosa,eucpru_70,-19.04745,138.8575
QL407,mid,QLD_Lawn_Hill,eucpru,1,150825,-26.24,176.561,76.74,0.03137,0.64228,2245.946285,699.076782,133.7492274,832.8260094,22.68026352,88.75,229.595,0.6252,49.7182,NA,NA,NA,281.5423212,48.61810018,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.387216827,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,1760.202592,646407.0924,20.12873387,88.75,20.12873387,290.7693254,Eucalyptus pruinosa,eucpru_70,-19.04745,138.8575
QL408,old,QLD_Lawn_Hill,eucpru,1,150825,-26.24,176.561,76.74,0.03137,0.64228,2245.946285,410.4561679,80.51939055,490.9755584,22.68026352,77.5,208.454,0.6728,50.517,NA,NA,NA,328.8348457,42.01353747,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.387216827,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,2212.400842,685469.3893,17.57720423,88.75,20.12873387,290.7693254,Eucalyptus pruinosa,eucpru_70,-19.04745,138.8575
QL410,new,QLD_Lawn_Hill,eucpru,2,150825,-28.12,176.561,76.74,0.03137,0.64228,2245.946285,233.1973291,39.0042898,272.2016189,22.68026352,100,344.002,0.7244,49.9609,NA,NA,NA,292.5955948,49.58798638,26.4699707,14.04352188,53.91840744,429.6939087,37.85884094,11.81296539,26.04587555,30.65637207,20.4414444,30.78046799,20.4414444,478.3761902,121.3498688,1.100568533,106.3800278,319.1407166,10.11505413,256.4380188,10.11505413,0.387216827,27.67567125,35.43172606,267.8000003,-25.89950174,21.63016659,30.55399996,0,-19.64380735,2119.562489,1006534.698,22.68026352,88.75,20.12873387,290.7693254,Eucalyptus pruinosa,eucpru_70,-19.04745,138.8575
