sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,Narea_SE,Narea_CV,Latitude,Longitude,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,umol_Cl_a_per_m2,umol_Cl_b_per_m2,umol_Cl_total_per_m2,irradiance,gap,P,S.x,Unit,N,C,H,S.y,photo_max,Cond,Ci,Tleaf,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,site_id.x,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,site_id.y,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE
KG134,-27.53,45.977,116.258,0.07851,3.0272,2100.18709707569,189.35265165203,0.270479689998599,-33.68,151.15,mid,843.6315114,165.2239971,1008.855509,943.6594088,184.8143144,1128.473723,16.70306015,55.353375,262.373,683.292,ppm,1.0343,54.5106,6.662,0.039,26.28946177,0.123588178,1356.806319,24.68000412,324.4130426,42.71703115,angcos,NSW_Kuringai_bottom,17.05942154,10.00648594,48.19248962,394.8375244,26.83377838,6.07019949,20.76357841,21.4799633,12.82155418,21.75277901,11.90895557,1158.679688,136.4629364,59.87929535,27.31289673,389.9318237,193.8609619,333.6639404,226.3395844,0.22335963,0.027452013,4.539705276,1.00205679076357,70,20.03353091,25.01144329,408.4000014,-7.331311688,70,15.77933327,21.27399991,44.40000125,-4.945166169,3355.4040996118,851172.232260898,9.24570752130506,angcos,3,140617,54.2647083333333,3.11748489482218,9.06386687313873,0.520715377149313,243.194712788889,14.7959795363034
KG135,-27.53,45.977,116.258,0.07851,3.0272,2100.18709707569,189.35265165203,0.270479689998599,-33.68,151.15,new,1920.558511,373.5552156,2294.113726,2148.275739,417.8469973,2566.122737,16.70306015,62.37,417.573,495.119,ppm,0.9545,55.2303,6.721,0.051,26.03523628,0.137699679,1395.233254,24.65588379,243.8961539,41.52440006,angcos,NSW_Kuringai_bottom,17.05942154,10.00648594,48.19248962,394.8375244,26.83377838,6.07019949,20.76357841,21.4799633,12.82155418,21.75277901,11.90895557,1158.679688,136.4629364,59.87929535,27.31289673,389.9318237,193.8609619,333.6639404,226.3395844,0.22335963,0.027452013,4.539705276,1.00205679076357,70,20.03353091,25.01144329,408.4000014,-7.331311688,70,15.77933327,21.27399991,44.40000125,-4.945166169,2327.9887889755,1018444.48672485,10.417698615555,angcos,3,140617,54.2647083333333,3.11748489482218,9.06386687313873,0.520715377149313,243.194712788889,14.7959795363034
KG137,-27.72,88.006,142.572,0.06479,3.65,2810.73013235079,112.380831726404,0.119948369037208,-33.68,151.14,old,1130.485501,241.9163242,1372.401825,1264.525169,270.5999152,1535.125084,16.69971657,35.19275,239.583,135.485,ppm,0.8736,54.1044,6.437,0.028,15.23944561,0.064251227,1354.327354,24.84317207,311.1204215,49.88980716,eucobl,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2717.948002224,745391.639442345,5.87708950318867,eucobl,3,140617,42.9313333333333,2.05033446977171,7.1694109863886,0.342400045188887,308.613746188889,6.98648651476615
KG138,-27.72,88.006,142.572,0.06479,3.65,2810.73013235079,112.380831726404,0.119948369037208,-33.68,151.14,mid,967.5264332,202.6933956,1170.219829,1082.244332,226.7263932,1308.970726,16.69971657,40.301375,197.389,111.205,ppm,0.9421,55.4953,6.42,0.048,27.94504761,0.068867117,1045.78953,25.47407913,314.5762242,51.90459395,eucobl,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2963.6226081882,620938.863186138,6.73021539881284,eucobl,3,140617,42.9313333333333,2.05033446977171,7.1694109863886,0.342400045188887,308.613746188889,6.98648651476615
KG139,-27.72,88.006,142.572,0.06479,3.65,2810.73013235079,112.380831726404,0.119948369037208,-33.68,151.14,new,624.3171292,133.5064098,757.823539,698.3413078,149.3360288,847.6773366,16.69971657,45.41,428.218,0,ppm,0.8733,55.6691,6.342,0.014,22.60229187,0.057803617,1078.096216,25.95697975,271.1044817,56.64922533,eucobl,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2367.5554386861,1160918.18944611,7.583341294437,eucobl,3,140617,42.9313333333333,2.05033446977171,7.1694109863886,0.342400045188887,308.613746188889,6.98648651476615
KG141,-27.47,110.805,244.483,0.12279,4.9305,2316.99868860019,91.5370497416409,0.11852020054048,-33.68,151.14,old,1077.503661,225.6300946,1303.133755,1205.261365,252.3826562,1457.644021,16.69971657,70.62575,203.833,505.71,ppm,1.0467,53.0808,6.416,0.05,24.95580366,0.13124566,1400.496452,24.15980339,273.3784334,44.99580102,corgum,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2861.4520623978,557235.462152222,11.7943000754368,corgum,3,140618,74.6239583333333,4.82355408269828,12.4589421278835,0.805529916517937,262.558242655556,2.87414676108466
KG142,-27.47,110.805,244.483,0.12279,4.9305,2316.99868860019,91.5370497416409,0.11852020054048,-33.68,151.14,mid,621.2076419,112.1881046,733.3957465,694.8631341,125.4900499,820.353184,16.69971657,80.877875,217.806,311.36,ppm,0.9238,52.7321,6.224,0.075,29.05839488,0.213502357,1489.924927,25.57251358,262.9244617,47.67308311,corgum,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2428.8961771846,572665.253050302,13.5063758928389,corgum,3,140618,74.6239583333333,4.82355408269828,12.4589421278835,0.805529916517937,262.558242655556,2.87414676108466
KG143,-27.47,110.805,244.483,0.12279,4.9305,2316.99868860019,91.5370497416409,0.11852020054048,-33.68,151.14,new,854.0663661,140.1975654,994.2639314,955.3315057,156.8205429,1112.152049,16.69971657,91.13,356.259,242.184,ppm,0.9721,52.5369,6.345,0.058,30.62700878,0.269494096,1525.517672,25.2123642,257.8135711,47.17783375,corgum,NSW_Kuringai_bottom,17.18439293,10.19765377,48.42212296,398.5711975,27.0743618,6.014455795,21.05990601,21.64278984,12.90676785,21.92316055,11.98523426,1155.805786,136.9642944,59.52244568,27.61229515,391.0604858,192.1668854,334.6251221,224.0186768,0.234274477,0.025849449,4.011807442,1.00612154525194,68,19.83337498,24.82019999,415.9000016,-7.242873419,68,15.18449997,20.33166663,50.70000141,-4.688210493,2506.2057246631,918484.050265149,15.218451710241,corgum,3,140618,74.6239583333333,4.82355408269828,12.4589421278835,0.805529916517937,262.558242655556,2.87414676108466
QL106,-29.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,new,1301.375716,251.2488803,1552.624596,1455.677535,281.039016,1736.716551,17.90879059,77.37,765.642,745.648,ppm,1.4385,52.3608,6.924,0.068,NA,NA,NA,NA,119.9856865,62.7800014,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1725.9941003025,918660.80983233,13.856031279483,corint,1,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL107,-29.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,mid,1591.60177,280.2284823,1871.830252,1780.315179,313.4546782,2093.769857,17.90879059,68.665875,468.108,855.473,ppm,1.1123,52.8058,6.985,0.058,19.70163585,0.332449994,1661.181906,24.98017502,169.7187016,47.46643346,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1887.7811178968,794466.819685728,12.2972277605412,corint,1,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL108,-29.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,old,1274.542849,238.7866886,1513.329537,1425.663142,267.0992042,1692.762346,17.90879059,59.96175,385.821,328.188,ppm,0.9356,51.6109,6.577,0.043,19.35326818,0.373595568,1660.867854,25.73309708,156.3003093,52.44818146,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1462.3456938108,603039.416344353,10.7384242415993,corint,1,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL110,-31.77,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,new,1365.464528,257.6438467,1623.108375,1527.365244,288.1922223,1815.557466,17.90879059,68.68,583.691,848.647,ppm,1.4325,53.2068,6.895,0.06,NA,NA,NA,NA,193.3559503,46.09153869,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,2769.8239880475,1128601.27986557,12.299757377212,corint,2,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL111,-31.77,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,mid,4386.063865,840.3672556,5226.431121,4906.111706,940.0081158,5846.119822,17.90879059,60.9535,735.462,919.469,ppm,1.393,53.5613,6.949,0.066,14.7412319,0.12272402,1553.052559,25.29361916,160.6071148,49.63225316,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,2237.257109164,1181204.29865038,10.9160346722757,corint,2,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL112,-31.77,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,old,2425.177601,520.0112301,2945.188831,2712.726623,581.6680426,3294.394666,17.90879059,53.227,496.063,321.488,ppm,1.2311,52.0501,6.578,0.118,13.23004769,0.255183861,1667.968803,24.70355797,155.7414854,55.06773219,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1917.3334267594,772575.884719802,9.5323119673393,corint,2,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL114,-28.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,new,1125.08427,187.3832959,1312.467566,1258.483523,209.6010022,1468.084526,17.90879059,67.04,1297.47,1036.811,ppm,1.8327,53.6262,7.133,0.063,23.15542369,0.059486273,1102.869681,26.28507614,106.101153,63.82211844,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1944.515831031,1376630.6298291,12.006053211536,corint,3,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL115,-28.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,mid,1931.366441,353.6536481,2285.020089,2160.365146,395.5857361,2555.950882,17.90879059,59.498,1029.649,1009.505,ppm,1.4314,52.1521,6.922,0.071,24.93897041,0.109586825,1372.9075,25.82161522,154.1380078,60.34426105,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,2206.3314436492,1587080.45593262,10.6553722252382,corint,3,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL116,-28.85,227.774,181.996,0.14546,2.6221,1697.76847043962,170.849842173267,0.348599484866858,-18.44,146.14,old,1542.97529,336.8235343,1879.798824,1725.923143,376.7601054,2102.683248,17.90879059,51.956,408.506,404.559,ppm,0.8475,53.856,6.79,0.137,14.05974019,0.074299014,1452.226049,24.91636086,156.8579573,53.60388016,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1329.3711881175,640774.167047938,9.3046912389404,corint,3,150809,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719
QL130,-28.07,204.237,122.206,0.15161,2.6924,2494.88535482071,146.69543836384,0.17639540600179,-18.44,146.14,new,1006.615071,187.0249827,1193.640054,1125.967641,209.2002043,1335.167845,17.90879059,81.9,639.673,359.838,ppm,1.302,52.4608,6.861,0.034,NA,NA,NA,NA,251.8778765,54.64275364,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,3279.44995203,1611194.76894385,14.66729949321,eucpla,1,150809,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745
QL131,-28.07,204.237,122.206,0.15161,2.6924,2494.88535482071,146.69543836384,0.17639540600179,-18.44,146.14,mid,1955.409905,396.9131483,2352.323053,2187.259401,443.9744388,2631.23384,17.90879059,72.68625,575.43,290.33,ppm,1.3079,53.0248,6.964,0.033,28.62116595,0.324473961,1599.902312,25.93333054,224.8553419,53.88112818,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,2940.8830167101,1293885.09389517,13.0172283002239,eucpla,1,150809,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745
QL132,-28.07,204.237,122.206,0.15161,2.6924,2494.88535482071,146.69543836384,0.17639540600179,-18.44,146.14,old,3209.250142,673.8595783,3883.109721,3589.76526,753.7579176,4343.523177,17.90879059,63.4725,627.603,232.054,ppm,1.3135,51.7935,6.85,0.035,20.31704671,0.519417975,1691.789694,24.96191597,147.1905447,58.60898267,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1933.3478046345,923772.274253541,11.3671571072377,eucpla,1,150809,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745
QL133,-28.61,204.237,122.206,0.15161,2.6924,2494.88535482071,146.69543836384,0.17639540600179,-18.44,146.14,new,1189.686806,258.2661584,1447.952964,1330.745868,288.8883203,1619.634188,17.90879059,64.16,368.772,247.395,ppm,1.1268,54.0679,7.015,0.025,NA,NA,NA,NA,228.605171,48.9647561,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,2575.923066828,843031.86120012,11.490280042544,eucpla,2,150809,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745
QL134,-28.61,204.237,122.206,0.15161,2.6924,2494.88535482071,146.69543836384,0.17639540600179,-18.44,146.14,mid,776.8115286,181.933747,958.7452756,868.9166987,203.5053098,1072.422008,17.90879059,56.942,413.274,57.87,ppm,0.9969,53.9257,7.017,0.02,NA,NA,NA,NA,191.5877901,51.02065988,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,35,24.48268492,28.91953423,1189.299997,-8.937221139,35,19.52383334,24.5526666,16.7000002,-6.079481885,1909.9386795069,791782.523657874,10.1976235377578,eucpla,2,150809,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745
