sample,Latitude,Longitude,leaf_age,biological_rep,irradiance,gap,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_rad,species_confirmed.x,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE,ID
T321,-42.12,148.34,old,1,13.88896275,71.72625,224.6348068,53.57461024,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.96203214447187,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T323,-42.12,148.34,new,2,13.88896275,91.96,251.8078916,47.99041789,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,12.7722901449,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T324,-42.12,148.34,mid,2,13.88896275,81.6145,249.8042052,49.24515438,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,11.3354075035987,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T325,-42.12,148.34,old,2,13.88896275,71.269,309.0224167,47.4801061,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.8985248622975,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T327,-42.12,148.34,new,3,13.88896275,91.96,239.4096569,57.77433296,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,12.7722901449,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T328,-42.12,148.34,mid,3,13.88896275,81.6145,252.223333,51.11885547,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,11.3354075035987,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T329,-42.12,148.34,old,3,13.88896275,71.269,223.4824858,54.02957101,eucamy,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.8985248622975,eucamy,81.7890416666667,2.99416128423419,11.3596495306653,0.415857945442208,237.5021233,12.8628040118744,eucamy_53
T331,-42.12,148.34,new,1,13.88896275,89.63,314.3718787,45.62211982,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,12.448677312825,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T332,-42.12,148.34,mid,1,13.88896275,79.546625,394.3907861,42.44557262,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,11.0482011151322,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T333,-42.12,148.34,old,1,13.88896275,69.46325,421.4935712,40.30112616,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.64772491743937,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T335,-42.12,148.34,new,2,13.88896275,89.63,374.5746235,44.56578331,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,12.448677312825,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T336,-42.12,148.34,mid,2,13.88896275,79.546625,381.4117053,45.23504957,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,11.0482011151322,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T337,-42.12,148.34,old,2,13.88896275,69.46325,418.40933,39.81991668,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.64772491743937,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T339,-42.12,148.34,new,3,13.88896275,80.16,363.8125238,43.72803964,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,11.1333925404,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T340,-42.12,148.34,mid,3,13.88896275,71.142,330.4732028,46.59588193,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,9.880885879605,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T341,-42.12,148.34,old,3,13.88896275,62.124,400.7073248,42.36241915,eucglo,TAS_Freycinet,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.262584865,0.023843899,4.850312233,0.926270924253876,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,8.62837921881,eucglo,76.7450833333333,3.14161559716173,10.6590960366231,0.436337820037983,377.738327355556,12.270255698105,eucglo_63
T372,-42.85,147.43,new,1,13.53896236,75.24,170.0911962,63.00337377,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,10.186715279664,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T373,-42.85,147.43,mid,1,13.53896236,66.7755,166.888801,63.99874887,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,9.0407098107018,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T374,-42.85,147.43,old,1,13.53896236,58.311,264.5031519,51.50598692,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,7.8947043417396,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T376,-42.85,147.43,new,2,13.53896236,72.75,125.2915273,68.6711888,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,9.8495951169,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T377,-42.85,147.43,mid,2,13.53896236,64.565625,264.2932644,48.18245065,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,8.74151566624875,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T378,-42.85,147.43,old,2,13.53896236,56.38125,255.9756735,46.76350048,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,7.6334362155975,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T380,-42.85,147.43,new,3,13.53896236,76.16,170.1123429,62.98142839,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,10.311273733376,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T381,-42.85,147.43,mid,3,13.53896236,67.592,249.1479957,47.03481902,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,9.1512554383712,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T382,-42.85,147.43,old,3,13.53896236,59.024,232.6668914,48.04311143,eucrub,TAS_Mt_Canopus,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.273224562,0.041671656,6.180667877,0.919704667073643,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,7.9912371433664,eucrub,66.3110416666667,2.46867576453084,8.97782697177392,0.334233082550273,210.996760477778,17.5939403497087,eucrub_73
T397,-43.04,147.95,new,1,13.11548996,89.3,247.3350436,57.02022197,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,11.71213253428,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T398,-43.04,147.95,mid,1,13.11548996,79.25375,235.7684824,51.94255354,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,10.3945176241735,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T399,-43.04,147.95,old,1,13.11548996,69.2075,302.7107889,51.1053316,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,9.076902714067,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T402,-43.04,147.95,mid,2,13.11548996,79.972625,258.3873506,53.48925796,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,10.4888016026234,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T403,-43.04,147.95,old,2,13.11548996,69.83525,297.0407348,49.45717198,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,9.1592352022909,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T405,-43.04,147.95,new,3,13.11548996,86.55,191.9089835,60.26565465,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,11.35145656038,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T406,-43.04,147.95,mid,3,13.11548996,76.813125,262.3510604,50.62022901,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,10.0744176973372,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
T407,-43.04,147.95,old,3,13.11548996,67.07625,263.3031857,48.11452514,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,8.7973788342945,eucten,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253,eucten_77
YG017,-32.78,150.92,new,1,17.53473473,87.62,131.2022215,60.24950495,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,15.363934570426,angcos,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725,angcos_32
YG018,-32.78,150.92,mid,1,17.53473473,77.76275,224.6933908,36.60377358,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,13.6354919312531,angcos,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725,angcos_32
YG019,-32.78,150.92,old,1,17.53473473,67.9055,203.1458969,41.20875421,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,11.9070492920802,angcos,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725,angcos_32
YG020,-32.78,150.92,new,1,17.53473473,78.75,143.0908852,66.46070786,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,13.808603599875,euccre,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399,euccre_57
YG021,-32.78,150.92,mid,1,17.53473473,69.890625,287.7298909,46.73777254,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,12.2551356948891,euccre,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399,euccre_57
YG022,-32.78,150.92,old,1,17.53473473,61.03125,332.3554162,44.47695035,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,10.7016677899031,euccre,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399,euccre_57
YG043,-32.78,150.92,new,1,17.53473473,60.41,147.6599571,63.85479452,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,10.592733250393,eucpun,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585,eucpun_71
YG044,-32.78,150.92,mid,1,17.53473473,53.613875,261.7158729,44.09692671,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,9.40105075972379,eucpun,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585,eucpun_71
YG045,-32.78,150.92,old,1,17.53473473,46.81775,215.7666316,46.92887029,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,8.20936826905457,eucpun,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585,eucpun_71
YG054,-32.78,150.92,old,2,17.53473473,50.964,266.5782368,51.90502793,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,8.9364022077972,euccre,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399,euccre_57
YG055,-32.78,150.92,mid,2,17.53473473,58.362,238.6866271,53.51832461,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,10.2336218831226,euccre,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399,euccre_57
