n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
2000,0.994210628298396,0.0283516792984753,0.113875937109672,0.206098344959115,0.123780899461421,0.0400465182759457,0.107329734912662,0.0340301274728332,0.346486758509876
1,0.116983138097946,0,0,1,0,0,0,0,0
5,0.278952873677198,0,0.205819058323233,0.794180941676767,0,0,0,0,4.44089209850063e-16
10,0.365857444702085,0,0.156929477883257,0.647265184698484,0.0842831857682383,0.111522151650026,0,0,-4.44089209850063e-15
25,0.52754495258356,0.0544773887116205,0.205783150707578,0.468388780258517,0.152914447445823,0.0773416734072422,0,0,0.0410945594692194
50,0.651317497960504,0.0506213137452365,0.192489750319171,0.379378932158114,0.206993638060067,0.0688828194786006,0.00555977282664674,0,0.0960737734121637
75,0.715618971885934,0.0524475516203624,0.182241828207221,0.348280133585964,0.210418107843558,0.0661070215034548,0.0113037489544123,0.0110587927465391,0.118142815538488
100,0.755194144993433,0.049699091574425,0.176863985316049,0.330028871088839,0.203925764848847,0.062642750975188,0.01944775526936,0.0125865172540378,0.144805263673254
200,0.832374168742754,0.048536004453756,0.163833354991238,0.299427685870571,0.188444731802102,0.0599822298829496,0.0293137363847737,0.0157429789419284,0.194719277672681
500,0.914402577790024,0.0444093509258141,0.149136338835304,0.272877681932068,0.174231944098994,0.0548842151062113,0.0448473073484428,0.0188927848526286,0.240720376900538
1000,0.965353002913815,0.0422936148385967,0.141852082944706,0.258475454084568,0.165761684108979,0.0520778900354621,0.0545435966929721,0.0198984478181365,0.26509722947658
2000,0.996842702628473,0.0411356586296632,0.13752477535454,0.250310360021812,0.160757510076059,0.050432778811128,0.0610302913818124,0.0207051960483741,0.278103429676611
1,0.0991516490798848,0,0,1,0,0,0,0,0
5,0.251519792954777,0,0,0.913797308556797,0,0.0862026914432036,0,0,-4.44089209850063e-16
10,0.351253329094691,0,0.0602866800900796,0.654337171531485,0.109991519612707,0.120476190049044,0,0,0.0549084387166839
25,0.527671955933872,0.0360436056663637,0.176404674267509,0.435570068233153,0.220301834168957,0.0801969146843853,0,0,0.0514829029796318
50,0.659850283485777,0.0424466695316583,0.170754408922001,0.358908532419611,0.265161407458886,0.0715172813207478,0.00531143532580964,0,0.0859002650212861
75,0.726578902213088,0.0453278347388141,0.155072415109274,0.32594656429081,0.261334904505506,0.0680719303575663,0.0145956198804067,0.0124671989355216,0.117183532182102
100,0.763293495838808,0.0431475554079382,0.154098806013442,0.312643549696301,0.254313627149351,0.0647976547689215,0.0199422507654776,0.0138400929192777,0.13721646327929
200,0.840078102572477,0.0422648413799878,0.142634388483201,0.28406738286403,0.231886984284358,0.0618641718045038,0.0295486852690556,0.015599079957515,0.192134465957349
500,0.919466181808688,0.0388711491705435,0.130791500638013,0.25976529084673,0.214624603078716,0.0567507286002795,0.0475562040663735,0.0188627618476741,0.23277776175167
1000,0.968012630353758,0.0371160947676838,0.124842752740769,0.246737896440443,0.204612864248777,0.0539759723914561,0.0568312094817752,0.0193891196749905,0.256494090254105
2000,0.99714667323028,0.0361696403267405,0.121304637263431,0.23952885423317,0.199021793205439,0.0523989342924767,0.0626285125837687,0.0203487133172756,0.268598914777698
1,0.10318400674483,0,0,1,0,0,0,0,0
5,0.252065085433049,0,0.15822418668384,0.624826703008923,0,0.216949110307237,0,0,-2.22044604925031e-16
10,0.367104825698618,0,0.231233797311728,0.497479025400648,0.122323469387166,0.148963707900459,0,0,-4.44089209850063e-16
25,0.529176752168926,0.0149830830576765,0.223398424384947,0.345115219366485,0.273681673517195,0.103340322113699,0,0,0.0394812775599981
50,0.648043827657784,0.0366757856864735,0.205922102905339,0.281812653888687,0.280240448852859,0.0908531457173939,0.0193602284601631,0.0126872395174867,0.0724483949715972
75,0.71202297862662,0.0333802661600369,0.194124108287685,0.256490248756692,0.270896569582009,0.0860004002068428,0.0240353677377752,0.0115472217977879,0.123525817471171
100,0.754098096512448,0.0390769840443292,0.187641908579535,0.244382323210832,0.259975235066495,0.0812019834044851,0.03168972596741,0.0154380603949178,0.140593779331997
200,0.836466246174288,0.0382248494424563,0.173018523761568,0.221602038081573,0.241248602327148,0.0765955346053937,0.039585175207402,0.0139178502550431,0.195807426319416
500,0.918568680216336,0.0352678682292679,0.158502630806332,0.202108429578675,0.221623897733872,0.0699632498781484,0.0527956451079667,0.0193337728571526,0.240404505808586
1000,0.967564631763358,0.0335812106725254,0.150805722006424,0.192021321902346,0.210942493338856,0.0665102357796096,0.0625433171404908,0.0199133183234413,0.263682380836306
2000,0.996960595480611,0.0326749515797958,0.146420292908095,0.186359461406387,0.205073981903256,0.0645491427467793,0.0677415142555443,0.0204639592535305,0.276716695946612
1,0.0941871045425063,0,0,1,0,0,0,0,0
5,0.238256978896686,0,0.136230337176515,0.742283824363267,0,0.121485838460217,0,0,2.22044604925031e-16
10,0.346002521741534,0,0.225413603493363,0.511135874347128,0.0556306598148621,0.145931015393461,0,0,0.0618888469511858
25,0.522554432511681,0.0325864963692373,0.231490647459801,0.37257124705288,0.207955605350585,0.0966262961042082,0,0,0.0587697076632889
50,0.657042711405069,0.0410294034883145,0.205170265923511,0.29631065560038,0.258022858221553,0.0833041998309048,0,0,0.116162616935337
75,0.728791992581352,0.0476372237808837,0.184971335023326,0.267138989664674,0.251861475050832,0.0798009583159532,0.0121691144423819,0.0106130909208664,0.145807812801082
100,0.773822348836156,0.0448651131523017,0.181794178013306,0.253496925644016,0.241189527937709,0.075157172067279,0.0214901210124471,0.011897517789424,0.170109444383517
200,0.858188588877831,0.0445945890508863,0.168288307605442,0.230065105817708,0.221803249730294,0.0715986424463606,0.0311298335566409,0.0150195275630027,0.217500744229666
500,0.935276437558026,0.0412426231725909,0.155326878814457,0.211346121218946,0.206143981693272,0.0658626374201423,0.045358686113932,0.016836921247132,0.257882150319528
1000,0.975151402501698,0.0397653262828329,0.149520244246248,0.202703956368476,0.198366223113319,0.0632257165613014,0.053543701253421,0.0173267198919107,0.275548112282491
2000,0.99775296852943,0.0389178459628661,0.14615405088917,0.198112211719801,0.194068639706064,0.0617934981138664,0.0580485568452839,0.0179860809843947,0.284919115778554
1,0.0628271456547755,0,0,1,0,0,0,0,0
5,0.204348615109459,0,0.154076257385983,0.688649866040547,0,0.157273876573471,0,0,-2.22044604925031e-16
10,0.302938115371971,0,0.248143545368678,0.464532652974049,0.0507479730439056,0.189150050413208,0,0,0.0474257782001595
25,0.448848653054424,0.0332773394489911,0.233984844414171,0.313523601915849,0.196309078927063,0.12766165032413,0.0156510007129826,0,0.079592484256814
50,0.580126779167135,0.0454706709409732,0.210312466027078,0.242575677376474,0.23586184609197,0.105692710858844,0.0301685468981042,0.0165012062706892,0.113416875535867
75,0.653787635051763,0.0439492662725168,0.194826995820922,0.215245194121113,0.235235842379529,0.0983423411428618,0.0465681679971525,0.0194970892028505,0.146335103063054
100,0.702554510131338,0.0469900183720547,0.18997426278203,0.203384581840816,0.224152512452133,0.0915160399856031,0.045611740462333,0.0211903484622621,0.177180495642769
200,0.802377095529347,0.045123720807245,0.16958775666614,0.179024320838016,0.203995623800873,0.0836243709433441,0.0513312991004196,0.0252388362621691,0.242074071581793
500,0.906161325699234,0.0407823083357926,0.151711191561502,0.159106480513057,0.183631132700147,0.0743765686475001,0.0719149622513494,0.0283160278560289,0.290161328134622
1000,0.964536768968934,0.038434967098552,0.142919534656994,0.149477079513695,0.173109632249968,0.0700069251258914,0.0833447205785383,0.0281522734667279,0.314554867309633
2000,0.996851926720094,0.0372600070600362,0.138408750264913,0.144631449711322,0.167844502021862,0.0677374959674804,0.0888137975639194,0.0284401133902284,0.326863884020238
1,0.126396290172876,0,0,1,0,0,0,0,0
5,0.324095687581063,0,0,0.837978533038778,0,0.162021466961221,0,0,5.55111512312578e-16
10,0.43022368463157,0,0.148589146782338,0.631265173315481,0.0413473435837315,0.122053853875241,0,0,0.0567444824432081
25,0.571914759154538,0.0197125331960061,0.172291331436204,0.474870117436483,0.187871529837426,0.0918151838139579,0,0,0.0534393042799232
50,0.68351977860786,0.0410930051429252,0.164041907251672,0.397333387186713,0.212905446702867,0.0829220482383517,0.0064100390312096,0,0.0952941664462622
75,0.744959467558796,0.0434240520375119,0.154148412271277,0.364563765775536,0.204924148337993,0.0800103898481628,0.0161252239871833,0.011554149647459,0.125249858094877
100,0.78376245897476,0.0445563742823259,0.154905919151095,0.348239187561399,0.201205893456218,0.0760491865078964,0.0257886458529964,0.019138290264617,0.130116502923452
200,0.860236917359085,0.0424864786904782,0.143972171738911,0.31828645920279,0.187657677083176,0.0727659502947812,0.0323393044798217,0.0189685862269797,0.183523372283062
500,0.934050317388567,0.0393394363395958,0.133822406725501,0.29395003203293,0.174669271942653,0.0673165186439588,0.0448034321007983,0.0200409767339137,0.22605792548065
1000,0.973640008578308,0.0379298066333271,0.128689554357756,0.281997574357745,0.168060658051005,0.0646566426901422,0.0524061018194701,0.0206183902761683,0.245641271814386
2000,0.997359214921151,0.0370831084886639,0.125709852964051,0.275291105360112,0.164334761086981,0.0631189777982364,0.0567867602296042,0.0212285654082717,0.25644686866408
1,0.074682327191399,0,0,1,0,0,0,0,0
5,0.229172725324399,0,0.132136014652476,0.641752230986695,0,0.226111754360829,0,0,-4.44089209850063e-16
10,0.330263510265683,0,0.206143857220914,0.509078472351758,0.0649699838581721,0.156900915069504,0,0,0.0629067714996517
25,0.489044230216327,0.0173888454966663,0.207422014580435,0.343793123180721,0.269227220167229,0.105959019191026,0,0,0.0562097773839223
50,0.596912668301221,0.0384713383865268,0.19108316084904,0.281666066424878,0.286327854729969,0.0943008378602623,0.0080060261312227,0.0117950710689395,0.0883496445491626
75,0.658620016995125,0.0409449466859027,0.183724626680965,0.25527624266061,0.263324732619359,0.0900349433783837,0.0299188041761892,0.0154694242739532,0.121306279524637
100,0.702074176642385,0.0384107012895732,0.175027804877683,0.239476181966486,0.262986190889117,0.0863925318529008,0.030442346924819,0.0168656306892822,0.150398611510138
200,0.791070226137785,0.0398947501249405,0.15961705328392,0.214867692639047,0.237136484476678,0.0792657414652681,0.0437182164582637,0.0194527825824943,0.206047278969388
500,0.890550356295191,0.0363400433205438,0.142457885199637,0.191256755327464,0.213050966794227,0.0708550120772563,0.0568526052692378,0.0232121030481287,0.265974628963506
1000,0.954581578527385,0.033997421673338,0.133615472500381,0.178427674943707,0.199613071923963,0.0662313445899376,0.0689854078367321,0.0232337696769661,0.295895836854975
2000,0.995735413095965,0.0326905249556423,0.128118357784497,0.171053243020814,0.191860934610933,0.063493997135322,0.0758094428518374,0.0242440482722853,0.312729451368668
1,0.138720278971174,0,0,1,0,0,0,0,0
5,0.329839092726111,0,0.0803266735744297,0.761305945925137,0,0.158367380500433,0,0,2.22044604925031e-16
10,0.428867787936014,0,0.168850292441097,0.585514859251695,0.0778275413705246,0.121799199126299,0,0,0.0460081078103842
25,0.564533368185778,0.0344987860641247,0.209190903899315,0.444807121495616,0.161210882717211,0.0925290798479142,0,0,0.0577632259758193
50,0.677915017890777,0.0459904209493988,0.188678625985193,0.370412892271106,0.196604423973153,0.0874336345556607,0.0115762604227707,0.00474372799298131,0.0945600138497364
75,0.741988776292772,0.0485110600670589,0.179501595227426,0.338426227611642,0.197607241452147,0.079883383452513,0.0196907622285221,0.0126278970558503,0.123751832904841
100,0.781795065242252,0.0477351160795855,0.176999150227526,0.322933788797717,0.193772494300454,0.0758159990632453,0.0256410315802058,0.016117520614127,0.14098489933714
200,0.859729186686661,0.0469607296809523,0.163130110848584,0.294635509753708,0.179763513711267,0.0723242619145744,0.0351561621841321,0.0182226772383806,0.189807034668402
500,0.933491216456054,0.0435922336434153,0.151989768506905,0.271815775534484,0.168415394821999,0.0668543474964,0.0471183854451144,0.0200775930292269,0.230136501522456
1000,0.973790973432736,0.0418557852183334,0.14608793701661,0.260644010664803,0.162046464715338,0.0641438149350542,0.0559126132180651,0.0202597642599428,0.249049609971853
2000,0.997448703683844,0.0409338817470477,0.142651131591464,0.254461992809548,0.158371281512661,0.0626224363765318,0.0603750019766075,0.0207878643639057,0.259796409622235
1,0.0872078444275733,0,0,1,0,0,0,0,0
5,0.24123923667967,0,0.0931432258220919,0.717035414562672,0.0949977877979979,0.0948235718172379,0,0,2.22044604925031e-16
10,0.331897392443801,0,0.166717009698776,0.521176363597612,0.131197143991584,0.133712090746256,0,0,0.0471973919657712
25,0.483375371635133,0.0224963483010667,0.189260691364725,0.357852481180937,0.306173588711855,0.0918100028695501,0,0,0.0324068875718654
50,0.612369818099025,0.0392026228563382,0.172218274177081,0.294404034957796,0.309088431708329,0.0801929110093745,0,0.0128347713316713,0.0920589539594101
75,0.673576235403177,0.0431341054114231,0.16417088035513,0.267652176337268,0.296201066906207,0.0762499097595799,0.0162635529344829,0.0163921548668348,0.119936153429075
100,0.711337751937904,0.045297268021853,0.160145317031044,0.255240897916586,0.284568563272948,0.0740262028539826,0.0244522158986662,0.015521973823642,0.140747561181277
200,0.792118146391245,0.0429123147191761,0.147229985323409,0.229956113054885,0.256785092442659,0.0686772985031599,0.0354656566420694,0.0192936759747289,0.199679863339913
500,0.887991803234564,0.0385503201687239,0.131765232008454,0.205128481322541,0.231891480485422,0.0615828635833601,0.0520204283711482,0.023897958541381,0.25516323551897
1000,0.952674578363796,0.0362297313959825,0.123630234235565,0.191201081839734,0.216830812793408,0.0575442159534746,0.0648055533985984,0.0250982291940916,0.284660141189146
2000,0.995376861885217,0.0349218038407759,0.118517513465999,0.183016413765663,0.208237410965481,0.0550755334687229,0.0729255923345545,0.0258555855876477,0.301450146571155
1,0.101180752824259,0,0,1,0,0,0,0,0
5,0.250285787203917,0,0.100905911507615,0.809501605410186,0,0.089592483082199,0,0,-4.44089209850063e-16
10,0.327230547866548,0,0.201789748699483,0.619155967784373,0.0431960806781045,0.135858202838039,0,0,0
25,0.458908001947787,0.0356764326944964,0.196633941327857,0.462308912449204,0.171846108119351,0.0968755261581044,0,0,0.0366590792509863
50,0.566573560207511,0.0460055250378833,0.183717316773655,0.374456688760793,0.205397979111818,0.0855960022785576,0.0158049586297347,0.0223081357279281,0.0667133936796297
75,0.626833921362152,0.04826090913626,0.174518776007734,0.338458484878557,0.197421256827643,0.0810174574215839,0.0336782094825393,0.020163554412465,0.106481351833218
100,0.668908865641511,0.0503205426169003,0.169076578656038,0.319751946774721,0.194877336468503,0.0759213895089554,0.0340065692421772,0.026614409035079,0.129431227697626
200,0.760053152434544,0.0466558097383372,0.152737410017176,0.281407834858185,0.174704285527421,0.0706912634287111,0.0465450268059805,0.0294055902627923,0.197852779361396
500,0.867058553976116,0.0408979244924055,0.134770320599023,0.247356824761251,0.15564869590646,0.0623452909270908,0.0730562066728019,0.0298841360266754,0.256040600614292
1000,0.944065092734816,0.0379004788733928,0.124509465086067,0.227180151500272,0.144207287979327,0.0573847225614885,0.0865848792135529,0.0299870941505416,0.292245920635358
2000,0.99497935370831,0.0362028204017842,0.118388100910957,0.215555076589548,0.137454975328461,0.0544482789765056,0.0950004053235747,0.0304037334904637,0.312546608978706
1,0.0882173358309246,0,0,1,0,0,0,0,0
5,0.244569569687888,0,0.109208945315655,0.797386636874144,0,0.0934044178102016,0,0,-6.66133814775094e-16
10,0.333412263353277,0,0.176630909341193,0.584911018850395,0.105921962329095,0.132536109479317,0,0,-2.22044604925031e-16
25,0.492327380756998,0.0206691897456782,0.195951203174057,0.411072277068574,0.256315104649783,0.0897556503349295,0,0,0.0262365750269776
50,0.62185466850335,0.0415940993291566,0.17138835517778,0.325449253212282,0.305675540933699,0.0777730056934344,0.00613553982922083,0,0.0719842058244267
75,0.681917276533442,0.0407310423671456,0.166132213917683,0.296784000692584,0.289139502071424,0.074060680934186,0.0127732857005044,0.0139378034550815,0.106441470861391
100,0.718235685623128,0.0432927261175594,0.163941800937452,0.283558909330641,0.278959312920574,0.0703157178789253,0.0207191651113051,0.0151410490609524,0.124071318642591
200,0.79792701676349,0.0412893683184016,0.150540293055916,0.256838011604591,0.253455062242993,0.0667577049599697,0.0317734898984503,0.0180673521147662,0.181278717804912
500,0.890767935570144,0.0372194005933435,0.135900151929389,0.230068887987022,0.230223913446099,0.0601668294982421,0.050442659265215,0.0213674938566444,0.234610663424046
1000,0.952376323884559,0.0349852768009896,0.127497472110927,0.215185933597357,0.216089175244274,0.0563597117254137,0.0622007773591313,0.022121212596198,0.26556044056571
2000,0.99525756804381,0.0337674638812987,0.122258179454903,0.205914524010027,0.207333898955692,0.053931421163411,0.0701169096743973,0.0229109909964921,0.28376661186378
1,0.0903024461768067,0,0,1,0,0,0,0,0
5,0.227035391754161,0,0.12330546823167,0.771299410530548,0,0,0,0,0.105395121237782
10,0.334521091773235,0,0.0836859198832957,0.584101299316642,0.129726807542444,0.130955587797146,0,0,0.0715303854604725
25,0.520889752840913,0.0174876983072202,0.203167266834826,0.375116237721889,0.253356556635877,0.0841011096201894,0,0,0.066771130879998
50,0.663663086456347,0.0369810154235221,0.175958130005769,0.294417767600851,0.32585922432259,0.0660085020512716,0.00597148303159509,0,0.0948038775644011
75,0.729608986411674,0.0412260680823988,0.170099775352746,0.271354086897307,0.304410781607511,0.0643229622689099,0.0122231244038923,0.0078232034532798,0.128539997933955
100,0.771411236181925,0.0433673444869095,0.167424958795336,0.256649593645689,0.290197175721866,0.0627267325842479,0.0183586487331937,0.00999836850942811,0.15127717752333
200,0.853801594676637,0.042295605564052,0.154521460305748,0.233260046662697,0.267622608362975,0.059787938486031,0.0276334997763067,0.014385527397392,0.200493313444798
500,0.932065140293718,0.0389624897466637,0.142335829848781,0.2139345676795,0.246774676493933,0.0550491210918611,0.0391484899199047,0.0161502893058303,0.247644535913527
1000,0.97393377831159,0.0374279834239555,0.136385231966946,0.204737690876222,0.236751253295257,0.0528043508541925,0.0478138704543149,0.0171512851903805,0.266928333938731
2000,0.997795690689796,0.0366644107459109,0.133240115361871,0.199841465240263,0.231347052019958,0.0515415544670887,0.052702802611653,0.0179776761557315,0.276684923397524
1,0.10131479403803,0,0,1,0,0,0,0,0
5,0.249823883273414,0,0.105917962168405,0.800730844651905,0,0.0933511931796891,0,0,5.55111512312578e-16
10,0.348357272624623,0,0.189541216321093,0.574242895980235,0.103781140832906,0.132434746865766,0,0,-2.22044604925031e-16
25,0.498317850681708,0.0487998980313785,0.227002215375437,0.401433921731037,0.185419906352041,0.0925806835050711,0,0,0.0447633750050351
50,0.617587956110642,0.0463563230774167,0.196780073781033,0.323908015187883,0.238357168495447,0.0747012741463264,0.0121781498808911,0.0120425782677647,0.0956764171632385
75,0.680798049140688,0.052855295424597,0.197148515818484,0.297437264131578,0.234933054996247,0.0724577223894653,0.0253366556014833,0.0109244603566046,0.108907031281541
100,0.72517913988428,0.0541477864464794,0.187925494083723,0.281583182256395,0.227728324935149,0.070296387421018,0.0261106077305616,0.0124626984680055,0.139745518658669
200,0.811193978079264,0.0501722439421645,0.172324338051314,0.251725549538803,0.208196371988308,0.0664961751580914,0.034283141912546,0.0185523467128461,0.198249832695926
500,0.905659156815151,0.0456036831657944,0.154826588907342,0.225810294968528,0.188477954311796,0.0598373389832002,0.0548766362635454,0.0215876351597635,0.248979868240031
1000,0.962665332767122,0.0429031687729737,0.145889910533706,0.212599429436094,0.178175338343975,0.0564145878974303,0.0667863990599924,0.0216533289227238,0.275577837033105
2000,0.996809950843643,0.0416052899891213,0.141076187056541,0.205317072036633,0.172441120874348,0.0544821688279058,0.0733440607700481,0.022447483686719,0.289286616758684
1,0.100293251434598,0,0,1,0,0,0,0,0
5,0.241155701975568,0,0.128934181054023,0.766983840312034,0,0.104081978633944,0,0,-1.11022302462516e-15
10,0.345631449032858,0,0.258961138000653,0.602258673611652,0,0.138780188387694,0,0,7.7715611723761e-16
25,0.509847005253516,0.0496986653909327,0.268017942876167,0.408278436291878,0.146776464748554,0.0940807675934879,0,0,0.0331477230989802
50,0.631170277264266,0.0475632749117887,0.225211727387223,0.329799335537861,0.201303290334387,0.0815583904237304,0.0140058339581601,0.0128711570623307,0.0876869903845194
75,0.699706558602851,0.057377965289951,0.224115058463498,0.302322178844857,0.19262256190077,0.07356974329319,0.0276314346615982,0.0116104267880019,0.110750630758134
100,0.746263316106642,0.0560229707348457,0.212878317731382,0.286117069372564,0.187832945633618,0.068979984391484,0.0280631280525504,0.013773882643428,0.146331701440128
200,0.833664252665987,0.0526395495615986,0.195209249438019,0.256120701231783,0.172523584028686,0.0666869239628219,0.0356319240969651,0.0191588262827897,0.202029241397336
500,0.923502951058224,0.0477188968708131,0.176580613792687,0.231571538388304,0.158858411752221,0.0605124137119186,0.0547143386943013,0.0226558825805484,0.247387904209206
1000,0.972814634631782,0.0453000402261827,0.167828280646891,0.21983324620074,0.151568403598185,0.0575444599341783,0.064799257124278,0.0224583706646049,0.27066794160494
2000,0.998022172447595,0.0442903347591057,0.163809832731505,0.214280809571815,0.148001970991051,0.0560910311528077,0.0699432565465276,0.0230079193280079,0.280574844919181
1,0.0913792475699706,0,0,1,0,0,0,0,0
5,0.24104291299186,0,0.0825266523481466,0.842403985736505,0.0750693619153481,0,0,0,7.7715611723761e-16
10,0.314627000112511,0,0.155691802899902,0.645384886119968,0.094571631340655,0.104351679639474,0,0,3.33066907387547e-16
25,0.43538801124331,0.0144369474809666,0.186777287688057,0.466378277293459,0.205427601547505,0.0754082681971738,0.0323757495278216,0.0153146710715782,0.00388119719343838
50,0.537423832502457,0.0304695673508998,0.170480344893427,0.377831235530389,0.228976626025363,0.0610911796910673,0.0262288576481494,0.0343390616205085,0.0705831272401962
75,0.602600529394087,0.031728940822242,0.160224486414036,0.336965370478602,0.212969917784866,0.0587552341844171,0.0409555691915662,0.0390967350188257,0.119303746105445
100,0.649700120141697,0.0294287717423028,0.160571192503214,0.315231366163001,0.203090907643103,0.0575102080602424,0.043459947339471,0.0362624424554307,0.154445164093235
200,0.750970000837574,0.03160734023422,0.139916321486425,0.274220720368136,0.183459681515222,0.0507076647397781,0.0600130128452294,0.0427485488886433,0.217326709922346
500,0.866148508758867,0.0284784849182621,0.12330558417032,0.238380418984146,0.161225783503652,0.0453841519936761,0.0816998390436233,0.0416622911310369,0.279863446255283
1000,0.944362038550211,0.0262513418258408,0.113666446747884,0.21875155717104,0.148748973136791,0.0417359663758665,0.0976130367016505,0.0397526008005007,0.313480077240427
2000,0.994335623141779,0.0252353861209963,0.108167055611924,0.207757483145729,0.141978419867186,0.0396383890612721,0.104572972180924,0.0399842304783635,0.332666063533605
1,0.126910313180581,0,0,1,0,0,0,0,0
5,0.294891313854371,0,0.16801577078761,0.753104271303985,0,0.0788799579084044,0,0,4.44089209850063e-16
10,0.387122468082081,0,0.178537466230822,0.573678683994861,0.0869753937060791,0.115862437407602,0,0,0.044946018660637
25,0.533711673111666,0.0402647700894714,0.210796996198054,0.416112142984186,0.204662177009129,0.0840396697073028,0,0,0.044124244011857
50,0.63860536546643,0.0394821954844457,0.196563411682915,0.347763924394784,0.233887777572574,0.0754236314291205,0.0125305230410896,0.0161013788977941,0.0782471574972772
75,0.698871460417863,0.0392391357747865,0.18889582049536,0.31777504249692,0.227256732690386,0.0723692742142172,0.0210886966575547,0.0221817511807531,0.111193546490023
100,0.737247614974389,0.0410372722494307,0.181557912015234,0.305308442187214,0.218010539304347,0.0686022163140232,0.0261359332360814,0.0232323250782879,0.136115359615382
200,0.818427232054919,0.0389277536673834,0.166513120032157,0.275024964979374,0.201615417255562,0.0652011361587432,0.0360695163544582,0.0262211496445741,0.190426941907749
500,0.902668920118483,0.035544216674705,0.151938355674423,0.249834941769876,0.185017760545935,0.0591162321022771,0.0550148465191997,0.0276723176506202,0.235861329062963
1000,0.958499094043838,0.0336350424634069,0.143760495953772,0.235377815104544,0.175159327903587,0.0558125564857526,0.0672834331061383,0.0275242487166227,0.261447080266177
2000,0.995511688962204,0.0327008021074018,0.138509881419802,0.226649225402904,0.169034124739587,0.0537374753315383,0.0734292182065187,0.028083657994182,0.277855614798066
1,0.09284527052632,0,0,1,0,0,0,0,0
5,0.247607906022265,0,0.0923602034196567,0.816662732106137,0,0.0909770644742066,0,0,-6.66133814775094e-16
10,0.339125275781198,0,0.112206060518889,0.596275664081402,0.164651077523784,0.126867197875925,0,0,-2.22044604925031e-16
25,0.493074885275298,0.0143845283993781,0.177420162561166,0.410104337215069,0.291149990911084,0.0872562662428838,0,0,0.0196847146704189
50,0.615209712540928,0.0305978510858493,0.15727326882469,0.328688160965551,0.294686771405857,0.0751166229284283,0.0118582602976928,0.0198911061788295,0.0818879583131028
75,0.680373459702393,0.0321426713058417,0.155047496443964,0.297207579366299,0.282495835289731,0.0713392222213783,0.0141388213873228,0.0262603703379051,0.121368003647558
100,0.720835832758821,0.0340676554707641,0.152465284999008,0.283109605105719,0.268969649209446,0.0673347678201185,0.0244086811156982,0.0267945092323298,0.142849847046916
200,0.805892701614631,0.0328001820400241,0.139263975069504,0.255051741910151,0.247353479386067,0.0634613461255271,0.0362696880971274,0.028765114864478,0.197034472507121
500,0.898108843977493,0.0299398980408792,0.126074283459621,0.228863504371237,0.22455746407084,0.0569452533734139,0.0540120190622909,0.0313032469214111,0.248304330700307
1000,0.956550177719766,0.0285333305068279,0.118977422385516,0.214976739338532,0.211438055643444,0.0536054658300553,0.0658126029645865,0.0315381516647452,0.275118231666292
2000,0.99541221173085,0.0276784696735208,0.114380908681491,0.206583800958523,0.203670395827316,0.0515126469840365,0.0722582415042253,0.0321548361978769,0.291760700173011
1,0.122017738814662,0,0,1,0,0,0,0,0
5,0.308763755088877,0,0.0832934842197691,0.841535324370954,0,0.0751711914092771,0,0,1.11022302462516e-16
10,0.409227829049725,0,0.112023445281555,0.634941194972201,0.0908009515545849,0.11339486480935,0,0,0.0488395433823091
25,0.543395270546797,0.0437834841555025,0.178738573541669,0.478170534188215,0.164287696801919,0.085397015518045,0,0,0.0496226957946491
50,0.649786157519479,0.0432829359039631,0.159558808355519,0.399878642820923,0.200066653170597,0.0765628170144276,0.0142445423084987,0.0109878659009773,0.0954177345250947
75,0.709004483231735,0.0452301434049266,0.152782635350371,0.366479497574327,0.201022889253919,0.0734927137647661,0.023852886671269,0.0174773860422132,0.119661847938208
100,0.750264058443449,0.0469692386716228,0.15077655498455,0.348897349634097,0.196937780678207,0.0694510991932494,0.0315361062038144,0.0207815505809754,0.134650320053484
200,0.831930418796889,0.0442782731787405,0.139473020859887,0.317226544110434,0.182037315089652,0.0664196627329939,0.0384031766325592,0.021751007275915,0.190411000119818
500,0.913097395100753,0.0407135308300706,0.128053467934978,0.289027669021181,0.168914573869402,0.0606883782585743,0.0537244604044946,0.0236009225640235,0.235276997117276
1000,0.963420855705495,0.0386574633097563,0.121839406132589,0.273930557068984,0.160835312472511,0.0575183729650678,0.0640850566399401,0.0238208610156549,0.259312970395497
2000,0.995955435459518,0.0374817724431079,0.117970968316728,0.264982149099391,0.155833285933656,0.055639437396339,0.0703762808528586,0.0242769881117295,0.27343911784619
1,0.109462580861034,0,0,1,0,0,0,0,0
5,0.243368039775303,0,0.122023051117634,0.68343959974572,0,0.194537349136647,0,0,-8.88178419700125e-16
10,0.334930439833055,0,0.200489730631181,0.496602684957028,0.0987680462220658,0.141355241840867,0,0,0.0627842963488582
25,0.467401736421567,0.0344462446022314,0.239544669722808,0.355855237013747,0.208614053855924,0.101292249543053,0,0,0.0602475452622375
50,0.580731184515395,0.0462768123500396,0.215490662328239,0.286410236146918,0.222417018466006,0.0882997289354136,0.0181116553727856,0.0198565810459271,0.103137305354671
75,0.647209338550934,0.0454114321728145,0.197520991818894,0.256991588019004,0.216780511496982,0.0829038095521814,0.0380587469151764,0.0258271849110326,0.136505735113915
100,0.692732034339395,0.0476810841011239,0.190178132908007,0.242446481226568,0.207076575084965,0.0774558084278397,0.0387784176769404,0.0266024373824031,0.169781063192152
