month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97
Jul-88,1.240659356,1.24062562,1.240627766,1.240701437,1.240760565,1.240760565,1.240760565,1.241316438,1.241110206,1.241248488,1.240611196,0.237572297,0.237646952,0.237646952,0.237626985,0.523529887,0.547211111,0.237598926,0.5209077,0.521481693,0.502569675,0.391732365,0.391732365,0.391732365,0.391732365,0.377037346,0.338862419,0.368099034,1.238966346,1.23890543,0.236505851,0.236169472,0.490374982,0.502144754,0.584219158,0.567005515,0.578574598,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.220369935,1.222113729,1.222113729,1.222113729,1.222105384,1.222175837,1.219800472,1.219800472,1.219800472,1.220731854,1.220731854,1.220731854,1.220627546,1.220627546,1.220627546,1.220627546,1.220651627,1.220651627,1.220651627,1.220651627,1.201280713,1.200488687,1.20100522,1.20100522,1.20100522,1.200415254,1.198206067,1.198206067,1.197452784,1.197452784,1.197452784,1.197452784,1.200047016,1.200047016,1.200026989,1.200264454,1.196996927,1.196996927,1.193472624,1.193472624,1.193472624,1.195448875,1.193257809,1.19246304,1.195625424,1.195625424,1.201435447,1.198938131,1.198527217
Aug-88,1.242345929,1.242323875,1.242330909,1.242388248,1.242417574,1.242417574,1.242417574,1.24256444,1.242533445,1.242526412,1.24232161,0.241387144,0.241404459,0.241404459,0.241386712,0.525852323,0.534470618,0.241401106,0.525571704,0.52726239,0.511124015,0.380024135,0.380024135,0.380024135,0.380024135,0.36725685,0.337889582,0.362529188,1.006366611,1.000627041,0.240548924,0.240419701,0.294354886,0.301658005,0.348011434,0.340921581,0.34852311,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.230744123,1.166082382,1.166082382,1.166082382,1.168666005,1.187715769,1.230323672,1.230323672,1.230323672,1.231094241,1.231094241,1.231094241,1.23104012,1.23104012,1.23104012,1.23104012,1.231058598,1.231058598,1.231058598,1.231058598,1.221307993,1.221179724,1.22102499,1.22102499,1.22102499,1.220693946,1.219983935,1.219983935,1.220172644,1.220172644,1.220172644,1.220172644,1.221548676,1.221548676,1.222025633,1.221229315,1.21990788,1.21990788,1.218110919,1.218110919,1.218110919,1.218764186,1.217035651,1.216919065,1.218489766,1.218489766,1.222279191,1.221399903,1.221470952
Sep-88,1.24403131,1.244018912,1.244018555,1.244061589,1.24407959,1.24407959,1.24407959,1.244415879,1.244445801,1.244398355,1.244354963,0.244800285,0.244831175,0.244831175,0.244797453,0.285147607,0.287815332,0.244835973,0.286522925,0.286578089,0.281618625,0.248548672,0.248548672,0.248548672,0.248548672,0.24680911,0.244460911,0.246366292,0.424215972,0.402844042,0.244424909,0.244323701,0.239968359,0.23986946,0.241187066,0.244371384,0.247855574,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,1.23946631,0.713640451,0.713640451,0.713640451,0.711372674,0.755601704,1.239265323,1.239265323,1.239265323,1.239759088,1.239759088,1.239759088,1.239697456,1.239697456,1.239697456,1.239697456,1.239710689,1.239710689,1.239710689,1.239710689,1.235846758,1.235552669,1.235651731,1.235651731,1.235651731,1.235633016,1.23494947,1.23494947,1.234966159,1.234966159,1.234966159,1.234966159,1.236058593,1.236058593,1.236130714,1.236079097,1.235098004,1.235098004,1.233869433,1.233869433,1.233869433,1.234136701,1.233644247,1.233510137,1.234623194,1.234623194,1.236248851,1.235532761,1.235358119
Oct-88,1.246001124,1.245991349,1.245996952,1.246034861,1.246050119,1.246050119,1.246050119,1.056116581,1.172852993,1.041063428,1.174434781,0.24714075,0.247172564,0.247172564,0.247158736,0.307715029,0.30952701,0.247158602,0.305627257,0.306471765,0.300393462,0.267356724,0.267356724,0.267356724,0.267356724,0.263567448,0.258933753,0.261808306,0.324998766,0.293889403,0.247004196,0.246960908,0.244781584,0.244708672,0.244562656,0.244539276,0.244528845,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.882481098,0.315415323,0.315415323,0.315415323,0.315603673,0.325042844,0.888682902,0.888682902,0.888682902,1.132310271,1.132310271,1.132310271,1.136031866,1.136031866,1.136031866,1.136031866,1.135958433,1.135958433,1.135958433,1.135958433,1.242802262,1.242726088,1.242664695,1.242664695,1.242664695,1.242634058,1.243306875,1.243306875,1.243344188,1.243344188,1.243344188,1.243344188,1.244180322,1.244180322,1.244311571,1.244243383,1.24315834,1.24315834,1.243024111,1.243024111,1.243024111,1.243335366,1.242891312,1.242832661,1.243341684,1.243341684,1.244400859,1.243032217,1.2430197
Nov-88,1.247886777,1.247873545,1.247879624,1.247917533,1.247935534,1.247935534,1.247935534,1.23804307,1.247992516,1.236486673,1.248066783,0.275279701,0.27535373,0.27535373,0.275644302,0.728027046,0.736648023,0.27636382,0.724978089,0.724733114,0.708458543,0.592754543,0.592754543,0.592754543,0.592754543,0.571934402,0.540405571,0.562179625,1.023914456,0.958085656,0.248193279,0.248131096,0.246865541,0.246813878,0.24672395,0.246687502,0.246678755,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.593213201,0.251915932,0.251915932,0.251915932,0.251413435,0.25123319,0.541484833,0.541484833,0.541484833,0.872033775,0.872033775,0.872033775,0.883605242,0.883605242,0.883605242,0.883605242,0.888699472,0.888699472,0.888699472,0.888699472,1.233948112,1.239158154,1.243893385,1.243893385,1.243893385,1.219506145,1.245827436,1.245827436,1.245885968,1.245885968,1.245885968,1.245885968,1.246225834,1.246225834,1.246244431,1.246106386,1.245986581,1.245986581,1.245479703,1.245479703,1.245479703,1.245687723,1.245299339,1.245311499,1.245723248,1.245723248,1.246246457,1.246165633,1.246099591
Dec-88,1.248523116,1.248511195,1.248515487,1.248552084,1.248569489,1.248569489,1.248569489,1.24911201,1.249100924,1.249094248,1.249002337,0.891573191,0.88861829,0.88861829,0.887428045,1.229007721,1.231485605,0.880488575,1.228426456,1.227713227,1.223613262,1.184869528,1.184869528,1.184869528,1.184869528,1.17415452,1.156946182,1.168617129,1.248872757,1.248913169,0.384469658,0.321625978,0.281157523,0.277187258,0.257994115,0.260296762,0.262551337,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.856600463,0.551560283,0.551560283,0.551560283,0.540146828,0.532687783,0.783452094,0.783452094,0.783452094,1.083528757,1.083528757,1.083528757,1.095905542,1.095905542,1.095905542,1.095905542,1.103036642,1.103036642,1.103036642,1.103036642,0.76427871,0.783673763,0.822339058,0.822339058,0.822339058,0.695456088,1.132843256,1.132843256,1.060312986,1.060312986,1.060312986,1.060312986,1.247139573,1.247139573,1.247147799,1.247057319,1.079179883,1.079179883,1.246295452,1.246295452,1.246295452,1.246572733,1.246133566,1.246116877,1.246607065,1.246607065,1.247293591,1.132655501,1.103265762
Jan-89,1.248336792,1.248325348,1.248330832,1.248367667,1.248382568,1.248382568,1.248382568,1.24856329,1.248589993,1.248541117,1.248506665,0.621019483,0.61774081,0.61774081,0.61840719,1.162629962,1.161858082,0.610157251,1.160994291,1.148286819,1.130897164,1.059369445,1.059369445,1.059369445,1.059369445,1.052424788,1.049363732,1.047410488,1.248415828,1.248438954,0.27535522,0.253050178,0.247779354,0.247732252,0.247658268,0.247618958,0.247610182,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.571566701,0.247374088,0.247374088,0.247374088,0.247390866,0.247402698,0.631027162,0.631027162,0.631027162,1.005502343,1.005502343,1.005502343,1.012892127,1.012892127,1.012892127,1.012892127,1.015347004,1.015347004,1.015347004,1.015347004,0.326425225,0.328280538,0.340515137,0.340515137,0.340515137,0.304717004,0.374393612,0.374393612,0.366515458,0.366515458,0.366515458,0.366515458,1.184846878,1.184846878,1.210179448,1.246485949,0.399497241,0.399497241,0.900896788,0.900896788,0.900896788,0.76386869,1.031192541,0.955192804,0.769365668,0.769365668,1.246664047,0.668351293,0.654091477
Feb-89,1.247633815,1.247617126,1.247622728,1.24766624,1.247683644,1.247683644,1.247683644,1.248176098,1.24817574,1.248158574,1.248099446,0.858958781,0.855915606,0.855915606,0.860728562,1.2371521,1.237177372,0.852855384,1.236331463,1.232300401,1.223088145,1.154021025,1.154021025,1.154021025,1.154021025,1.146969676,1.133369803,1.142331004,1.24810338,1.248155832,0.257540047,0.250346303,0.246909708,0.246929258,0.247127324,0.247480616,0.247570023,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.577691555,0.271959722,0.271959722,0.271959722,0.273007154,0.277345777,0.645093441,0.645093441,0.645093441,0.995883763,0.995883763,0.995883763,1.007156372,1.007156372,1.007156372,1.007156372,1.012155652,1.012155652,1.012155652,1.012155652,0.401554585,0.401573062,0.408990651,0.408990651,0.408990651,0.360087305,0.337295204,0.337295204,0.328469574,0.328469574,0.328469574,0.328469574,0.802759826,0.802759826,0.843623042,1.072707057,0.374470472,0.374470472,0.716063261,0.716063261,0.716063261,0.653531075,0.778354585,0.739039898,0.657782555,0.657782555,1.155615807,0.597643971,0.591846704
Mar-89,1.247438192,1.247390151,1.247388959,1.247463822,1.247492671,1.247492671,1.247492671,1.248010993,1.247963786,1.247981191,1.247788906,1.235140085,1.234078169,1.234078169,1.235687375,1.246641517,1.246678472,1.234943032,1.246683478,1.246841669,1.246914983,1.246426105,1.246426105,1.246426105,1.246426105,1.246356964,1.246336937,1.246355891,1.247614026,1.247612357,0.772036016,0.573184013,0.436437011,0.458202243,0.514836788,0.54010123,0.545968831,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.854139686,0.609155357,0.609155357,0.609155357,0.622439921,0.633333981,0.998419046,0.998419046,0.998419046,1.193435669,1.193435669,1.193435669,1.197484493,1.197484493,1.197484493,1.197484493,1.199295282,1.199295282,1.199295282,1.199295282,0.643297791,0.637571096,0.660090268,0.660090268,0.660090268,0.567649603,0.406719506,0.406719506,0.399053335,0.399053335,0.399053335,0.399053335,0.995713711,0.995713711,1.025118351,1.110388398,0.541362703,0.541362703,1.084391952,1.084391952,1.084391952,1.026905775,1.118680596,1.101792097,1.040703535,1.040703535,1.156926274,1.030256391,1.02031064
Apr-89,1.248116732,1.247952342,1.247958064,1.248148561,1.248208523,1.248208523,1.248208523,1.24752748,1.247441053,1.247449756,1.24696362,1.186779857,1.186314583,1.186314583,1.211686969,1.244532824,1.244581103,1.209216118,1.244497776,1.244746566,1.244817019,1.244098783,1.244098783,1.244098783,1.244098783,1.243955612,1.243817925,1.243883252,1.246134281,1.246159315,0.691655874,0.56610626,0.449357331,0.480753034,0.561368346,0.53979826,0.546594739,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,1.238811851,0.859933436,0.859933436,0.859933436,0.892579556,0.924949884,1.238871336,1.238871336,1.238871336,1.240131974,1.240131974,1.240131974,1.240096927,1.240096927,1.240096927,1.240096927,1.240128279,1.240128279,1.240128279,1.240128279,1.167837501,1.16376698,1.178213477,1.178213477,1.178213477,1.118441701,0.820966899,0.820966899,0.788332283,0.788332283,0.788332283,0.788332283,1.230350256,1.230350256,1.230384588,1.230312228,0.837545991,0.837545991,1.22832799,1.22832799,1.22832799,1.229072928,1.228160262,1.227729321,1.228814721,1.228814721,1.231163025,1.230726719,1.230754018
May-89,1.24380815,1.243692279,1.243718982,1.243872404,1.243933082,1.243933082,1.243933082,1.243585706,1.243604779,1.243532538,1.243271828,0.495736688,0.492509544,0.492509544,0.558845937,1.24151969,1.241619825,0.559519827,1.241534472,1.241798162,1.241883874,1.241127253,1.241127253,1.241127253,1.241127253,1.240962029,1.240869403,1.240983129,1.242802501,1.24277246,0.258163482,0.268813491,0.770915508,0.815266907,0.927248001,0.867980838,0.869903147,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.23039186,1.130053043,1.130053043,1.130053043,1.147574782,1.166458011,1.229997635,1.229997635,1.229997635,1.231286645,1.231286645,1.231286645,1.231208444,1.231208444,1.231208444,1.231208444,1.231235147,1.231235147,1.231235147,1.231235147,1.214618683,1.214667082,1.214396358,1.214396358,1.214396358,1.214228511,1.15412569,1.15412569,1.1318084,1.1318084,1.1318084,1.1318084,1.213770986,1.213770986,1.213724732,1.213175297,1.139924288,1.139924288,1.209405422,1.209405422,1.209405422,1.209760547,1.208464622,1.208533764,1.209937692,1.209937692,1.215019941,1.213677168,1.213404059
Jun-89,1.238087416,1.238042831,1.238046288,1.23813653,1.238173604,1.238173604,1.238173604,1.23848176,1.238462567,1.238440394,1.238232851,0.236099899,0.236149043,0.236149043,0.236120522,1.236688495,1.236759305,0.236131638,1.23671937,1.236970663,1.237090349,1.236395001,1.236395001,1.236395001,1.236395001,1.236287236,1.236246228,1.236257434,1.237838864,1.237838984,0.235108256,0.234705076,0.914215147,0.985464811,1.159190297,1.134221673,1.137072682,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.220862627,1.219378471,1.219378471,1.219378471,1.21931839,1.219344258,1.220146298,1.220146298,1.220146298,1.222115993,1.222115993,1.222115993,1.222014666,1.222014666,1.222014666,1.222014666,1.222054362,1.222054362,1.222054362,1.222054362,1.196914196,1.196301699,1.196582556,1.196582556,1.196582556,1.196212888,1.189875245,1.189875245,1.189699769,1.189699769,1.189699769,1.189699769,1.190497398,1.190497398,1.190244198,1.190483332,1.190308452,1.190308452,1.185709119,1.185709119,1.185709119,1.187240958,1.185682178,1.185272336,1.188009381,1.188009381,1.191374421,1.194337487,1.193689585
Jul-89,1.23908484,1.239000797,1.239013195,1.239141583,1.239177346,1.239177346,1.239177346,1.239531279,1.239500165,1.239481926,1.239250302,0.237098545,0.237174958,0.237174958,0.237153009,1.237321973,1.237368941,0.237125322,1.237333059,1.23758018,1.237700582,1.236935496,1.236935496,1.236935496,1.236935496,1.236827135,1.227621794,1.236747265,1.238662481,1.238687158,0.235932872,0.235608101,0.415288419,0.457945138,0.631811976,0.604073942,0.611688614,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.220955133,1.221502423,1.221502423,1.221502423,1.221507788,1.221588135,1.220404267,1.220404267,1.220404267,1.220983028,1.220983028,1.220983028,1.220871329,1.220871329,1.220871329,1.220871329,1.220891714,1.220891714,1.220891714,1.220891714,1.202724576,1.201915145,1.202443838,1.202443838,1.202443838,1.201755166,1.197699547,1.197699547,1.196901441,1.196901441,1.196901441,1.196901441,1.197886705,1.197886705,1.1978091,1.197860122,1.196532726,1.196532726,1.193256736,1.193256736,1.193256736,1.19521153,1.193076491,1.192231059,1.195361733,1.195361733,1.198194623,1.199202538,1.198775411
Aug-89,1.240806103,1.240765214,1.240774512,1.240856051,1.240880013,1.240880013,1.240880013,1.241120219,1.241124511,1.241091013,1.240988493,0.240810186,0.240827829,0.240827829,0.240808845,1.138046503,1.153573513,0.240822434,1.131670117,1.121195436,1.101048708,0.96911037,0.96911037,0.96911037,0.96911037,0.921848893,0.565418184,0.894386947,1.235578299,1.238332272,0.239819318,0.239676937,0.238883883,0.243274897,0.270053208,0.267421633,0.269892305,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,1.229916334,0.975108683,0.975108683,0.975108683,0.993089497,1.044226289,1.229531765,1.229531765,1.229531765,1.2302742,1.2302742,1.2302742,1.230212212,1.230212212,1.230212212,1.230212212,1.230230689,1.230230689,1.230230689,1.230230689,1.220868349,1.220751047,1.220579386,1.220579386,1.220579386,1.220253229,1.218948126,1.218948126,1.21862638,1.21862638,1.21862638,1.21862638,1.219813228,1.219813228,1.220252752,1.219377875,1.218995571,1.218995571,1.217052698,1.217052698,1.217052698,1.217755079,1.215939164,1.215836525,1.217473984,1.217473984,1.220092297,1.220480084,1.220575333
Sep-89,0.949932992,0.939156175,0.953674555,0.960918605,0.979046226,0.979046226,0.979046226,0.909033775,0.929184258,0.903334439,0.898349941,0.244577006,0.244608194,0.244608194,0.244575143,0.350852728,0.367062181,0.244614512,0.346675426,0.338384062,0.324894428,0.270862162,0.270862162,0.270862162,0.270862162,0.260554135,0.243164301,0.255952597,0.59576118,0.619963825,0.244163871,0.24405691,0.239450783,0.239343733,0.239217237,0.239117041,0.239104256,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.956472874,0.324581176,0.324581176,0.324581176,0.327890545,0.348855078,0.918772578,0.918772578,0.918772578,1.09236443,1.09236443,1.09236443,1.100314021,1.100314021,1.100314021,1.100314021,1.101607561,1.101607561,1.101607561,1.101607561,1.235631824,1.235338688,1.235441566,1.235441566,1.235441566,1.235426188,1.009281397,1.009281397,0.922676325,0.922676325,0.922676325,0.922676325,1.234779954,1.234779954,1.234835505,1.234719515,1.234474182,1.234474182,1.233062625,1.233062625,1.233062625,1.233370543,1.232808948,1.232691169,1.233837485,1.233837485,1.234790087,1.235150933,1.23498702
Oct-89,0.581578255,0.563385367,0.572827458,0.588494539,0.61155045,0.61155045,0.61155045,0.576918781,0.586911619,0.575397432,0.575594127,0.25855881,0.258771837,0.258771837,0.259723276,0.267804176,0.266567707,0.259597123,0.268324912,0.268094122,0.266851902,0.25791344,0.25791344,0.25791344,0.25791344,0.257743657,0.257833034,0.257612854,0.412240386,0.395849824,0.246853486,0.246776879,0.24447313,0.244400769,0.244259268,0.244237915,0.244229823,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.444809169,0.24373123,0.24373123,0.24373123,0.243756384,0.243755043,0.378483355,0.378483355,0.378483355,0.348458916,0.348458916,0.348458916,0.355689138,0.355689138,0.355689138,0.355689138,0.356743515,0.356743515,0.356743515,0.356743515,1.242629051,1.242558479,1.242496014,1.242496014,1.242496014,1.242464781,0.936449766,0.936449766,0.894863665,0.894863665,0.894863665,0.894863665,1.243094087,1.243094087,1.243220568,1.243143916,1.242453694,1.242453694,1.241781473,1.241781473,1.241781473,1.242145419,1.241610289,1.241578341,1.242158532,1.242158532,1.243416786,1.242491245,1.242492437
Nov-89,1.233051419,1.229205012,1.229858637,1.233285069,1.236661673,1.236661673,1.236661673,1.237393856,1.236381054,1.237436295,1.234706759,0.780982852,0.783292353,0.783292353,0.800951719,0.799994469,0.787629247,0.801347971,0.807919085,0.798542142,0.786905587,0.70653975,0.70653975,0.70653975,0.70653975,0.710169137,0.721745074,0.712896645,1.170502543,1.156829,0.284320474,0.31554386,0.246932447,0.246892318,0.246828154,0.246802062,0.246794686,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.482185215,0.246551096,0.246551096,0.246551096,0.246548876,0.246537864,0.438366681,0.438366681,0.438366681,0.350859225,0.350859225,0.350859225,0.355662555,0.355662555,0.355662555,0.355662555,0.358444452,0.358444452,0.358444452,0.358444452,1.131401896,1.1480124,1.172865033,1.172865033,1.172865033,1.088315368,0.469561487,0.469561487,0.451564819,0.451564819,0.451564819,0.451564819,1.245504379,1.245504379,1.245523453,1.245382547,0.834564567,0.834564567,1.244590521,1.244590521,1.244590521,1.244829178,1.244396448,1.24441421,1.244868279,1.244868279,1.245601654,1.245543122,1.245489359
Dec-89,1.247543812,1.24753499,1.247542381,1.247576952,1.247590542,1.247590542,1.247590542,1.248017192,1.248048782,1.248001814,1.248000026,0.921466887,0.921665847,0.921665847,0.931648016,1.078337312,1.067291498,0.925677419,1.082495809,1.066753983,1.051520348,0.989392221,0.989392221,0.989392221,0.989392221,0.993613303,1.011305213,0.995458782,1.248014927,1.248060346,0.311448723,0.337642998,0.248006627,0.247962609,0.247890711,0.247875974,0.247868448,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.464073062,0.247649252,0.247649252,0.247649252,0.247661188,0.247665331,0.511290133,0.511290133,0.511290133,0.727034032,0.727034032,0.727034032,0.731609523,0.731609523,0.731609523,0.731609523,0.732755303,0.732755303,0.732755303,0.732755303,0.5377931,0.551674724,0.583114386,0.583114386,0.583114386,0.487202734,0.248439804,0.248439804,0.247835025,0.247835025,0.247835025,0.247835025,1.24706924,1.24706924,1.247078061,1.246990681,0.338376462,0.338376462,1.230120301,1.230120301,1.230120301,1.16526556,1.245546937,1.240472317,1.161169052,1.161169052,1.247215867,0.953657985,0.934386492
Jan-90,1.247878671,1.247858405,1.247862697,1.247908592,1.247923732,1.247923732,1.247923732,1.248451352,1.248458266,1.24843514,1.248392105,0.602078855,0.59942776,0.59942776,0.610294402,0.780866027,0.782518029,0.60637182,0.782008588,0.772277474,0.756082237,0.675121486,0.675121486,0.675121486,0.675121486,0.668909609,0.662114024,0.664855301,1.223079562,1.202628851,0.268091917,0.249058217,0.248231426,0.248175338,0.248079509,0.248064637,0.248058245,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.576615572,0.247883841,0.247883841,0.247883841,0.247895017,0.247969955,0.622341037,0.622341037,0.622341037,0.861625075,0.861625075,0.861625075,0.864985764,0.864985764,0.864985764,0.864985764,0.865065694,0.865065694,0.865065694,0.865065694,0.335021824,0.337601751,0.348690033,0.348690033,0.348690033,0.317288905,0.41180411,0.41180411,0.400062352,0.400062352,0.400062352,0.400062352,1.246672034,1.246672034,1.246700287,1.246623158,0.336058676,0.336058676,1.037599087,1.037599087,1.037599087,0.873441279,1.167586923,1.083741426,0.864783704,0.864783704,1.246791959,0.487857372,0.473156482
Feb-90,1.247100472,1.247078776,1.247086763,1.247135401,1.247151732,1.247151732,1.247151732,1.247846365,1.247840166,1.247832537,1.247772813,0.416074783,0.415473193,0.415473193,0.427407652,0.434133589,0.440166205,0.427367359,0.438492894,0.43861115,0.429253608,0.329116523,0.329116523,0.329116523,0.329116523,0.316856921,0.300311208,0.312306851,1.064487457,1.046159506,0.274477154,0.247782975,0.246619493,0.24655953,0.246449411,0.246454388,0.246446937,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,1.207905769,0.246366575,0.246366575,0.246366575,0.246401653,0.246381685,1.207462668,1.207462668,1.207462668,1.247184157,1.247184157,1.247184157,1.247149467,1.247149467,1.247149467,1.247149467,1.247167587,1.247167587,1.247167587,1.247167587,0.643463135,0.645437121,0.655209482,0.655209482,0.655209482,0.593052685,0.638678372,0.638678372,0.618805707,0.618805707,0.618805707,0.618805707,1.244627118,1.244627118,1.244630694,1.244518161,0.487854064,0.487854064,1.070346951,1.070346951,1.070346951,0.980568409,1.143711448,1.094030142,0.971019268,0.971019268,1.244753957,0.617336154,0.609756351
Mar-90,1.246940851,1.246917248,1.246919632,1.246971488,1.2469908,1.2469908,1.2469908,1.247464776,1.247434497,1.247444868,1.247321844,0.374792844,0.370874017,0.370874017,0.368414283,1.137892365,1.144137621,0.367152035,1.141495347,1.142215371,1.136589766,1.052488685,1.052488685,1.052488685,1.052488685,1.037871242,1.004788518,1.032466054,1.247255206,1.247244596,0.269262731,0.246360391,0.243817464,0.24373959,0.24361217,0.24350509,0.243496403,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,1.243434668,0.257540405,0.257540405,0.257540405,0.256732136,0.257655263,1.243314624,1.243314624,1.243314624,1.244249225,1.244249225,1.244249225,1.244205713,1.244205713,1.244205713,1.244205713,1.24423182,1.24423182,1.24423182,1.24423182,0.636112869,0.63298583,0.653810084,0.653810084,0.653810084,0.586971939,0.582854152,0.582854152,0.568088531,0.568088531,0.568088531,0.568088531,1.240473032,1.240473032,1.240707755,1.240423083,0.48310256,0.48310256,1.132530451,1.132530451,1.132530451,1.024033427,1.204457521,1.169288874,1.035406709,1.035406709,1.240606546,0.843717217,0.827980518
Apr-90,1.245496273,1.245437503,1.245441794,1.245528698,1.245564222,1.245564222,1.245564222,1.245968342,1.245906949,1.245947957,1.245728493,0.451305449,0.452242553,0.452242553,0.458049655,1.243972421,1.243988276,0.460758299,1.243950248,1.244183421,1.244263172,1.243684292,1.243684292,1.243684292,1.243684292,1.243590474,1.243527532,1.243541598,1.245603442,1.245622158,0.245511055,0.244051218,0.329735339,0.332276732,0.344373763,0.370348454,0.377204359,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,1.238230586,0.889977753,0.889977753,0.889977753,0.889268279,0.908305109,1.238134742,1.238134742,1.238134742,1.239114642,1.239114642,1.239114642,1.239063144,1.239063144,1.239063144,1.239063144,1.239085913,1.239085913,1.239085913,1.239085913,0.977020144,0.974065125,0.997186661,0.997186661,0.997186661,0.921951354,0.738371015,0.738371015,0.706142902,0.706142902,0.706142902,0.706142902,1.231447577,1.231447577,1.231487989,1.231456637,0.740153193,0.740153193,1.228489161,1.228489161,1.228489161,1.209835529,1.229567766,1.229053974,1.211124301,1.211124301,1.232034802,1.198928952,1.192885637
May-90,1.244445801,1.244315743,1.244313121,1.244479895,1.244549632,1.244549632,1.244549632,1.243560433,1.243516803,1.243513346,1.243166327,0.372556746,0.372844547,0.372844547,0.383962691,1.24065125,1.240719199,0.393762648,1.240668893,1.24093163,1.241010785,1.240168214,1.240168214,1.240168214,1.240168214,1.240013599,1.239966512,1.240036011,1.242330432,1.242162943,0.241581827,0.324971825,0.59367764,0.63740319,0.731024027,0.751745462,0.762856841,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.227732301,1.226586819,1.226586819,1.226586819,1.226650238,1.226403475,1.22728014,1.22728014,1.22728014,1.228704095,1.228704095,1.228704095,1.22861445,1.22861445,1.22861445,1.22861445,1.228641629,1.228641629,1.228641629,1.228641629,1.211628318,1.211629868,1.211363435,1.211363435,1.211363435,1.198067665,1.130725026,1.130725026,1.109983206,1.109983206,1.109983206,1.109983206,1.218048811,1.218048811,1.218046069,1.217715383,1.165859222,1.165859222,1.211856127,1.211856127,1.211856127,1.212034345,1.2109797,1.21097362,1.212200403,1.212200403,1.219045281,1.212732196,1.212397456
