sample,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,PARi,PARo
KG037,14.41226423,0.23053628,261.8132387,2.106429651,1.035375863,25.20432281,6,399.341156,381.0967712,19.32034111,21.79112816,61.44193268,69.29944611,1499.994263,0.051058814
KG038,26.62461728,0.160221277,1443.753376,1.678487116,1.136004637,25.67468262,6,1800.284302,1764.807373,19.72924805,21.69821548,62.68132782,68.93688965,1499.789917,0.171198785
KG038,8.600961,0.092009662,222.0169703,1.026941169,1.15845826,25.55069351,6,399.1016235,385.6077881,19.72478676,21.23231316,62.76211929,67.55889893,1501.026855,0.100114226
KG036,22.43471827,0.186577231,1509.084289,2.418398712,1.433363491,24.9898262,6,1800.875977,1760.841187,13.84478951,17.40879822,44.69363403,56.19894028,1499.26709,0.433499187
KG036,11.77702413,0.140041688,228.1685011,1.753035126,1.342632956,25.3177433,6,399.362854,380.6976318,16.36083603,18.94039345,52.28891373,60.53312683,1499.796997,0.095109433
KG050,17.16627231,0.352870526,1652.96919,3.049364735,1.050633023,25.36796379,6,1798.709106,1776.117432,18.98815727,21.9717598,59.81263733,69.21097565,1499.875854,0.173191875
KG050,12.74020875,0.347210614,308.4462133,3.00177937,1.04777317,25.34347534,6,399.149353,385.2489929,19.01649857,21.95316505,60.01196671,69.27944946,1499.208252,0.125141799
KG051,25.67937226,0.421554953,1620.12772,3.185125173,0.954837458,24.79730034,6,1799.37146,1768.054077,18.72608566,21.84229088,59.69238281,69.62579346,1498.98645,0.238268405
KG051,18.55619282,0.415762834,284.6698035,3.164971217,0.95884208,24.88987923,6,398.7987671,379.0385742,18.87994576,21.97604561,60.07881927,69.93107605,1499.772949,0.201228142
KG049,17.46842628,0.356366009,1653.774407,2.984753673,1.020758738,25.03599358,6,1799.762451,1776.984131,18.71483231,21.63578224,59.15045929,68.38246918,1499.458618,0.079089448
KG049,14.23181792,0.34753325,298.5912565,2.998034778,1.045904702,25.21626472,6,398.9232178,383.5375671,18.79442024,21.72807121,59.15686035,68.39074707,1499.605835,0.202229545
KG059,4.523843401,0.05293646,1619.57178,0.547127445,1.047082466,23.82234192,6,1800.783081,1789.758789,18.06513596,19.14021683,58.16803741,61.62969971,1500.830688,0.22825861
KG059,2.07638363,0.049681562,319.4843035,0.511245044,1.040380297,23.71937943,6,398.9732971,394.4108276,18.01966667,19.02411842,58.17118835,61.41376877,1500.624268,0.013014595
KG062,20.44265608,0.257272439,1595.396636,2.333646295,1.044216321,25.0397625,6,1799.936279,1770.467896,18.66444397,21.40295219,61.73937225,70.79797363,1499.840088,0.27331692
KG062,12.15755267,0.261371908,291.5373693,2.333524459,1.03031711,25.00727463,6,398.9217224,383.2691956,18.74123192,21.47960281,62.03508759,71.09932709,1498.888794,0.074082404
KG063,23.06261571,0.356124317,1619.399568,2.939942753,1.006358581,24.96139336,6,1800.76001,1772.477539,18.75468445,21.63193321,61.85125351,71.34016418,1500.231201,0.115129717
KG063,13.15280256,0.354581407,307.6288044,2.901283837,0.996806108,24.84752083,6,399.4463806,385.1732788,18.67223358,21.51166344,61.86654663,71.27440643,1500.446411,0.349404514
KG061,21.12291167,0.194667884,1529.290063,1.88411699,1.071605459,25.5395546,6,1800.598145,1751.667236,18.4006424,22.09199524,58.48073196,70.21255493,1499.577393,0.111123145
KG061,10.90035289,0.199945708,272.1718765,1.972052131,1.095034407,25.85804367,6,398.9620667,375.6426697,18.62125587,22.48283195,58.83324051,71.03376007,1499.316162,0.117135182
KG054,23.26715148,0.291912869,1591.275003,2.461484814,0.990691117,24.82702255,6,1801.020508,1767.901245,18.65247154,21.5405941,59.41884613,68.61917877,1499.298706,0.132150531
KG054,13.02251689,0.300460142,295.0069183,2.48554542,0.9767249,24.81510162,6,398.9661255,382.2117615,18.74182892,21.65768242,59.75510406,69.05179596,1499.923096,0.22325331
KG055,24.66002629,0.20297429,1518.845207,2.026000221,1.111729812,25.1639843,6,1800.331177,1766.471191,18.59150887,20.96985245,59.33349228,66.92381287,1499.86084,0.116131291
KG055,12.17405509,0.201807371,269.4991273,1.996226667,1.10104905,25.08562469,6,399.0779419,383.5615234,18.58342743,20.92706871,59.50250626,67.00663757,1499.439331,0.080091476
KG053,20.08736212,0.231048247,1584.608673,2.215523815,1.086439686,25.1293087,6,1801.229492,1772.43335,18.55536461,21.15585709,58.99328232,67.26105499,1499.034302,0.092104688
KG053,10.2356906,0.23601692,300.468504,2.225863722,1.071701284,25.11443329,6,398.9492493,385.6466064,18.66246223,21.2746582,59.37108994,67.6812973,1498.611084,0.128146291
YG104,17.5826161,0.050031263,1149.621113,0.701290114,1.38815009,25.85738373,6,1800.214478,1762.517578,18.53620911,19.91303635,53.17827988,57.12824249,1499.779785,0.105121635
YG104,5.172544035,0.052433377,221.1462275,0.511431246,0.968453585,24.22797585,6,399.6475525,388.8870544,20.03137398,21.0343647,66.17754364,69.49111176,1364.779297,0.036040567
YG105,31.84191751,0.091409376,1149.279272,0.826382699,0.920900716,24.45378304,6,1799.54541,1759.547852,20.96432304,21.93525887,62.04763794,64.92129517,1499.51123,0.247274339
YG105,9.926220929,0.068473521,141.0078881,0.748679146,1.096308349,25.1680069,6,399.6113892,387.3399048,20.63544846,21.51539612,60.17804337,62.74419403,1499.542358,0.125142261
YG103,10.18073288,0.123417468,239.065365,1.168685752,0.984593066,24.75215149,6,398.7313843,385.959198,20.48163033,21.8549118,64.95702362,69.31234741,1499.984863,0.032035962
YG103,21.79420244,0.125912272,1445.439527,1.244249881,1.029445557,24.71409798,6,1799.596558,1770.76709,19.86371994,21.32662582,60.80139923,65.27924347,1499.836426,0.121140175
YG108,28.20349099,0.143681622,1396.436176,1.337853903,0.980627645,24.74149895,6,1799.998901,1763.289063,20.30828476,21.88007355,64.21311951,69.1829834,1500.050049,0.021024246
YG108,14.69041402,0.170749622,229.7821021,1.782530308,1.118145244,25.21947289,6,400.4755554,387.2951355,19.90848732,21.4033165,62.28036499,66.95668793,1499.592163,0.070076391
YG107,28.07441554,0.195953985,1477.879613,1.881012673,1.04364384,25.45067215,6,1799.729248,1762.018555,20.40454674,22.61330414,61.94323349,68.64848328,1501.450806,0.281329691
YG107,10.61129826,0.144981679,253.0770994,1.475425897,1.071244953,25.64644432,6,399.5103455,386.0782166,20.98876381,22.72098351,63.52427292,68.76698303,1498.876465,0.030034352
YG109,13.99080939,0.102614919,1505.565052,1.104582765,1.10301428,25.41559982,6,1799.082397,1767.138428,19.77774811,21.94239998,61.33277893,68.045578,1499.892212,0.095107213
YG109,3.903562348,0.102455517,319.3098672,1.091666564,1.091893087,25.28837585,6,399.1355591,390.4599609,19.66637993,21.80604172,61.30101013,67.97042847,1499.47583,0.228256777
YG116,30.72665465,0.456201871,1595.955993,3.699703931,1.024325697,24.24544525,6,1798.386353,1761.137573,16.91211128,20.53646278,48.66367722,59.09254837,1498.745728,0.204236418
YG116,18.87986419,0.465749349,289.633032,3.88152229,1.057711174,24.48015213,6,398.7630615,378.411377,16.83263016,20.63462067,48.10188675,58.9666748,1499.578857,0.098115362
YG117,34.26910216,0.530533183,1594.110203,4.197621636,1.038589924,24.45029449,6,1800.191406,1758.532471,16.66285896,20.774086,47.60671234,59.35271454,1498.82312,0.155179515
YG117,19.19486438,0.489720088,291.010019,4.023423271,1.056130347,24.38751602,6,398.6552734,377.9370117,16.5357399,20.47730637,47.36130142,58.65065384,1499.450684,0.173198074
YG115,12.71277477,0.07520833,1459.973752,1.001773324,1.344168292,23.8423996,6,1800.510132,1778.77063,15.05684757,16.53448868,45.40814972,49.86439133,1499.921021,0.209244043
YG115,4.116743663,0.059906719,268.6281902,0.814223913,1.357369772,23.93280792,6,398.8530884,389.97052,14.9610815,16.56508827,44.83737946,49.64448547,1429.950195,0.210244477
YG120,31.12965964,0.270311992,1533.630611,2.082702103,0.876195003,24.89672661,6,1801.453491,1771.617065,21.50166512,23.24482918,67.56550598,73.04311371,1499.213013,0.296336263
YG120,16.84864412,0.258654503,258.506312,1.998696041,0.872652795,24.90765572,6,398.6684265,383.5733032,21.62908173,23.30191994,68.18801117,73.46181488,1500.020996,0.167190835
YG121,25.68054505,0.779154031,1673.879729,4.026297725,0.764707391,24.52620697,6,1800.451782,1772.331421,20.30558777,23.67403412,64.06086731,74.68777466,1500.437378,0.002002297
YG121,23.92994722,0.882199561,306.265653,4.356642563,0.765187713,24.44227409,6,398.801178,376.8881836,19.86541748,23.51092339,62.76361847,74.2813797,1500.530396,0.224260017
YG118,24.94260744,0.134063776,1410.270962,1.326534546,1.034131802,25.47992706,6,1800.039429,1759.132446,20.83080673,22.77494621,64.47788239,70.49559784,1499.005005,0.133151695
YG118,9.427902001,0.110102704,233.0210108,1.064925432,0.995301737,25.36372948,6,398.9700012,384.21521,21.38038635,22.94104385,66.75112915,71.62361908,1499.712769,0.152171373
YG140,19.71975406,0.093674939,1380.627203,1.129798634,1.231078175,24.77301598,6,1801.148193,1768.574707,17.73073196,19.39239502,51.77596283,56.62822723,1499.997803,0.112123854
YG140,5.255966958,0.069250229,257.0323112,0.893631735,1.296607119,24.67430878,6,398.9111633,390.504303,17.22260284,18.53811646,50.48508835,54.34128952,1498.956177,0.261288673
YG141,24.12665597,0.077745037,1195.109291,1.066658678,1.384935652,25.44671249,6,1800.647949,1748.741577,17.04461288,19.13398933,51.33855438,57.6317749,1500.809448,0.195223674
YG141,6.685023593,0.056435968,185.4331343,0.718105693,1.269173321,24.03578568,6,401.3447876,387.4378967,16.21336937,17.62228584,50.49744415,54.88559341,1570.845703,0.265300453
YG139,23.3331663,0.191204699,1515.828986,1.772367179,1.005865773,24.82886887,6,1800.36377,1760.69104,19.18967819,21.78978157,55.98927689,63.57553482,1499.825684,0.111126639
YG139,7.784235813,0.178615472,302.3732894,1.785581431,1.076442509,24.959795,6,398.4166565,385.7085571,18.70164299,21.32263184,54.48413086,62.11994553,1499.270874,0.223250687
YG146,31.625366,0.165577263,1370.792943,1.565725232,1.010529397,24.51390648,6,1801.297974,1732.727783,18.08296204,21.14344978,55.23316193,64.58120728,1500.901001,0.231265113
YG146,12.86197507,0.146815244,214.937369,1.436946101,1.033751623,24.48452187,6,399.2807312,372.5239258,18.04173088,20.85173416,55.33831787,63.95727539,1500.111572,0.262293547
YG147,30.28027105,0.256534458,1510.879636,2.469468817,1.088091073,24.54998398,6,1799.538086,1758.019043,17.52115059,20.42211342,50.32544327,58.65778732,1500.674805,0.354401857
YG147,15.09156631,0.238245739,258.2239929,2.493019474,1.169856531,24.81386185,6,399.4817505,380.2480774,17.1601963,20.0896225,48.96326065,57.32180405,1500.628296,0.26429373
YG143,20.87223204,0.157278711,1492.076382,1.496520617,1.011479775,24.54896927,6,1798.495117,1751.579956,18.27387238,21.19898415,56.00602341,64.97094727,1498.852783,0.211242542
YG143,7.515804682,0.153247424,292.558949,1.460158139,1.010104201,24.61184311,6,400.0395813,383.9127502,18.47901917,21.33245087,56.63647461,65.3819809,1499.515747,0.262292415
YG150,22.55758665,0.694813739,1670.399447,5.155615212,1.057332158,24.39866447,6,1800.274536,1773.113037,16.13879967,20.46600151,42.21699142,53.5363884,1498.855713,0.260296822
YG150,14.70981556,0.649393462,327.0031168,5.478192647,1.175773185,24.9386692,6,398.5232849,384.1159363,15.68514633,20.28398895,40.10417938,51.86261749,1499.151733,0.25629589
YG151,32.68828335,0.344143108,1536.649051,3.590109382,1.239978884,24.90892982,6,1800.058838,1753.316162,15.35310078,19.57358551,39.25214767,50.04235077,1498.932495,0.273310035
YG151,16.71497148,0.292410174,263.6208472,3.34491179,1.319825134,25.116539,6,399.6740723,378.1158752,15.22772694,19.1615181,38.85842896,48.89675903,1499.460571,0.082095154
YG149,17.17911302,0.290825518,1631.072677,2.862940944,1.135726062,24.13532066,6,1800.36377,1773.674927,15.81300068,19.18016243,44.19677353,53.60787201,1498.613647,0.15317215
YG149,8.667084422,0.271748516,320.9481291,2.908142828,1.220588125,24.5201416,6,399.1409912,387.3981323,15.61166763,19.03223228,43.23629761,52.70950317,1500.063599,0.082093589
YG124,37.23604731,0.174179749,1331.748501,1.812749333,1.119987823,24.86545563,6,1798.533447,1737.962891,18.00019264,20.66272545,52.70415878,60.49999237,1499.376465,0.317367613
YG124,14.24632328,0.152994033,208.2409755,1.653046988,1.146898086,25.1045723,6,398.7926941,376.4931946,18.42218208,20.84967041,53.67113113,60.74336624,1501.265503,0.226260185
YG125,40.2700558,0.126612446,1159.511483,1.455959793,1.201274044,24.75443459,6,1800.117188,1735.925903,17.48567963,19.62659073,51.38271713,57.67391205,1500.635376,0.156180784
YG125,15.09676529,0.135431326,177.4502826,1.521372701,1.180780598,24.4475174,6,399.2441101,375.7477417,17.01828957,19.25580978,50.42622757,57.0561409,1500.918457,0.098114029
YG123,25.26962088,0.106314638,1326.880577,1.382492066,1.341752798,24.76740837,6,1799.018188,1765.795532,16.59438705,18.22166252,48.72970581,53.5082283,1498.42981,0.103120491
YG123,8.015117651,0.084192506,219.7723825,1.08008803,1.303817416,24.94895744,6,399.0088196,386.3616943,17.36429596,18.95353127,50.91057587,55.57007599,1500.262207,0.216251269
YG128,45.14940341,0.190901179,1277.752311,1.990672016,1.13384423,24.6770153,6,1800.552368,1727.680664,17.24869919,20.17401505,48.86114502,57.1478157,1499.317383,0.325381339
YG128,20.39811221,0.211012624,189.2563238,1.991785219,1.037663779,25.14344215,6,400.0408936,368.3510132,19.12532043,22.04641151,53.7248497,61.93047714,1498.875244,0.32237941
YG129,26.84721612,0.143369714,1385.940248,1.64838589,1.211873406,25.43224716,6,1802.064575,1742.721069,17.61857605,20.84140968,52.14251709,61.68055344,1499.972046,0.007008168
YG129,10.12045175,0.124079924,231.6527934,1.409713509,1.183391617,25.05655289,6,399.1483459,377.8737793,17.64122009,20.39902115,54.71885681,63.27289963,1500.907837,0.24728927
YG127,32.37972455,0.229161859,1459.372667,2.320715529,1.128796432,24.05506897,6,1800.877441,1746.245605,15.64924431,19.06292343,44.9509964,54.75647354,1498.807739,0.354412556
YG127,15.62913768,0.207113361,234.8495052,1.905799986,1.010266792,24.57695389,6,400.2362976,375.723114,18.44092369,21.23838425,52.44728088,60.40345383,1500.135742,0.216244057
YG136,24.33355248,0.226090505,1532.892882,2.216353119,1.087792619,24.65167427,6,1800.23584,1757.899536,17.3606205,20.61598015,50.91915131,60.46720505,1498.741821,0.142160311
YG136,12.6446253,0.239796642,278.4252532,2.355068147,1.098754661,24.7432785,6,401.231842,380.9231262,17.21935272,20.67824745,50.45641708,60.59172821,1499.9198,0.027030254
YG137,21.87821145,0.223242995,1552.868876,2.332764491,1.158020968,24.6082325,6,1801.204224,1762.222778,16.39018059,19.81978607,48.21452332,58.30329132,1499.452148,0.101114012
YG137,12.80509753,0.191861543,253.3833553,2.128508864,1.206300806,24.59482193,6,399.1974182,378.7834167,16.17268562,19.30335617,47.6885643,56.9200058,1499.330688,0.087099791
YG135,21.84430427,0.105700317,1393.840022,0.939626596,0.914268017,24.3248291,6,1797.693726,1769.505737,20.66003227,21.76224899,61.39302826,64.66835022,1497.922607,0.18320404
YG135,10.33025556,0.057196167,83.29522374,0.521024719,0.905730545,25.05799484,6,398.4039612,385.7755737,22.63074684,23.24100494,66.230896,68.01686859,1499.538574,0.191206932
YG157,33.56522934,0.334759575,1544.282804,2.512796309,0.888266518,24.403759,6,1798.946655,1760.947266,19.70126724,22.15898132,60.11804199,67.6177063,1501.361328,0.045049898
YG157,17.48207871,0.387783841,288.8470369,2.912936613,0.915889443,24.3787632,6,398.7610168,382.8249512,19.39139938,21.83301353,59.26076126,66.72241211,1500.482178,0.093105614
YG158,24.52161394,0.101868198,1325.952861,1.047801685,1.056088921,24.57658005,6,1801.277222,1761.729736,19.2410984,20.77999115,58.99377823,63.71206665,1498.651611,0.200229436
YG158,9.393449076,0.076508169,173.7007889,0.865171087,1.142240426,24.56313133,6,399.0765076,384.4894714,18.6073513,19.8791256,57.20679855,61.11676788,1498.577881,0.160179004
YG156,20.88440138,0.057712323,1129.435106,0.632792546,1.093446617,24.66695023,6,1798.690552,1754.756958,19.32731056,20.56529045,59.03390884,62.81523132,1499.41394,0.24427855
YG156,3.955200672,0.048846959,252.6244691,0.542940133,1.101605226,24.76882362,6,400.2164307,391.8943787,19.61467743,20.67633247,59.90981293,63.15246582,1499.300659,0.19622305
YG161,20.77337373,0.183857142,1549.717178,1.811985903,1.065670332,24.61737823,6,1800.262939,1779.697876,19.25244904,20.77296257,58.46738052,63.08499527,1499.709229,0.192214921
YG161,7.16846662,0.133387976,292.6956635,1.455959863,1.14304688,24.84982491,6,398.6905518,392.0584106,19.20619965,20.4283886,58.07322311,61.76871872,1498.750244,0.299339086
YG162,23.27336178,0.216498223,1525.11815,2.013183202,1.025138128,24.89458466,6,1800.605225,1747.090576,17.77983284,21.71388245,55.74465179,68.07897186,1499.647217,0.14716354
YG162,12.91890492,0.214126262,257.8463474,1.993559221,1.024909178,24.89266777,6,399.425293,372.141449,17.81729889,21.71245956,55.94290161,68.17295837,1499.307617,0.193217501
YG160,16.2589157,0.108648399,1502.577589,0.811087391,0.768774316,24.26463699,6,1799.803101,1778.578857,22.18009567,23.13010216,73.46338654,76.60993195,1483.484131,0.261302024
YG160,4.336114911,0.077045084,295.1927728,0.612020482,0.801172904,24.30021095,6,399.4962769,394.0078735,22.15063477,22.86770248,73.69728851,76.08303833,1498.645142,0.267297208
YG153,29.8854344,0.316963513,1539.199148,2.95775903,1.092488046,25.47667313,6,1800.695801,1748.121948,17.79543877,22.13304901,49.4498558,61.50317764,1499.158569,0.142163292
YG153,14.08024342,0.326377292,288.2080351,3.086759847,1.112786069,25.74398804,6,399.7020264,376.84021,17.93226814,22.45775795,49.52000046,62.01714706,1499.971191,0.117136769
YG154,37.6679646,0.511636327,1573.355265,4.13961138,1.053769345,25.24346733,6,1800.629395,1755.688843,18.01846504,22.06715202,49.94646835,61.16926956,1500.394043,0.11212828
YG154,19.88497561,0.480324025,287.1487837,4.111146074,1.096297613,25.50760269,6,399.8956604,378.4496765,18.1335144,22.15454483,50.03627396,61.13160324,1500.767212,0.178208649
YG152,27.64373673,0.18086076,1452.062801,1.90964713,1.14130987,24.72569084,6,1799.806519,1753.314209,17.37575531,20.18267822,49.16592407,57.1083107,1500.12146,0.251285553
YG152,11.11815055,0.165185385,257.2281567,1.78288384,1.154728827,24.98138428,6,399.4092102,381.7127075,17.9160862,20.53526497,50.41757202,57.78818512,1498.815552,0.108128153
KG090,21.61755239,0.36000682,1599.885983,3.221426359,1.092351505,25.35289192,6,1800.545532,1745.969604,15.21516037,21.52992058,44.60735703,63.12078857,1498.872192,0.144162714
KG090,11.91139578,0.331095198,298.5389673,3.109548936,1.127924537,25.4214344,6,399.8384705,373.6508484,15.21070385,21.30685043,44.54997635,62.40471649,1499.78186,0.067075245
KG091,27.56030437,0.096835894,1225.440591,1.281128458,1.379805579,24.78357124,6,1800.304443,1740.629517,15.0545435,17.57575417,45.23723221,52.81319046,1498.835693,0.16418846
KG091,9.065095474,0.089194005,203.699733,1.212008089,1.410293776,24.78409004,6,400.8521423,381.7659302,14.88596058,17.27193642,44.71694183,51.88433838,1499.417847,0.183208108
KG089,22.25038074,0.253329122,1554.652619,2.507256314,1.137209651,24.82911491,6,1800.132446,1746.783691,15.16303825,20.08502007,45.21071625,59.88629532,1499.337036,0.224258214
KG089,10.84373018,0.245323176,287.6301215,2.552012231,1.189000413,25.21634293,6,398.7858887,375.1465759,15.29334545,20.30160904,45.23907852,60.05397034,1500.108521,0.015016883
KG070,9.561683962,0.083164467,1551.643233,0.975937449,1.214696644,24.92499924,6,1800.280029,1777.648193,17.52428436,19.44149208,51.42442322,57.05040359,1499.173096,0.180205166
KG070,4.735641342,0.082348229,285.7916287,0.949265347,1.19302117,24.67098427,6,399.1302185,388.9035034,17.31725693,19.18248558,51.10692596,56.61161423,1500.71582,0.057065539
KG071,9.963961215,0.102897727,1580.440001,1.159233003,1.181573026,24.72545624,6,1801.212524,1777.125244,17.12281227,19.40000153,48.2879982,54.70989227,1499.179688,0.173202768
KG071,4.446384294,0.101423763,308.3816712,1.164173402,1.202454686,24.84719849,6,399.4317627,389.6164246,17.13390923,19.42062759,48.21080399,54.64509583,1498.540649,0.211250484
KG069,9.239602905,0.05817521,1480.382483,0.764503625,1.337947286,25.17507172,6,1800.114014,1778.881714,17.18274879,18.68553352,50.58156967,55.00538254,1498.817505,0.13115494
KG069,3.644712558,0.048315811,260.483084,0.640674832,1.340723521,25.25853348,6,399.6210938,391.8170471,17.55954933,18.81881332,51.686203,55.39282227,1500.147339,0.033181582
KG078,28.45559555,0.162868749,1403.223373,1.56914196,1.048267776,24.31237411,6,1799.261719,1736.799438,16.92585945,20.00631523,54.21450806,64.08138275,1499.510864,0.052058306
KG078,7.916555166,0.112812741,258.4133831,1.166184578,1.089622348,24.20064926,6,400.759491,384.0041809,17.09944725,19.39022255,54.95166016,62.31341171,1499.300537,0.034037821
KG079,34.05460812,0.200592517,1388.148014,2.219321683,1.230500494,25.65857124,6,1799.394897,1723.508423,16.37818909,20.73210907,51.34884644,64.99924469,1499.165283,0.107123062
KG079,12.17735999,0.168368106,240.0900838,1.861916773,1.206153261,25.30439949,6,399.3282166,373.5398254,16.63363838,20.28796959,52.90989685,64.53395081,1499.960449,0.131146386
KG077,23.03285074,0.102335546,1336.739944,1.213035735,1.239543449,25.15238571,6,1800.549438,1750.155518,17.28333282,19.66558075,55.45890808,63.10308838,1499.695679,0.179206967
KG077,3.958502058,0.047630351,249.625561,0.653697011,1.38401064,25.36275101,6,402.1300049,393.6848755,17.34202385,18.62710762,55.66117477,59.78579712,1500.081543,0.184209958
KG067,4.540641365,0.04115769,1570.301292,0.580124982,1.419958688,24.98676682,6,1801.207153,1790.030884,16.3654995,17.50728607,48.08771133,51.4426918,1498.653198,0.0710821
KG067,1.701347461,0.038218804,315.4186248,0.545046259,1.433595498,25.07169724,6,400.4370728,396.5961914,16.46020889,17.53282547,48.31040192,51.45851135,1500.116821,0.125148818
KG074,22.79807066,0.209652449,1519.455293,2.251346382,1.203141628,25.33954048,6,1800.599854,1747.047485,15.94143867,20.3598671,49.18455124,62.81684113,1500.093262,0.18020916
KG074,11.35959269,0.223037545,276.3851907,2.271294078,1.150596034,25.08021164,6,399.3151855,374.8539124,15.93126965,20.38839912,49.14762878,62.89777374,1500.312622,0.073084161
KG075,24.77344445,0.211347617,1502.157272,2.124679085,1.128508214,24.68157387,6,1800.078369,1743.030151,15.68790054,19.85978317,48.87641144,61.87411499,1500.608521,0.169197857
KG075,13.00607293,0.21428409,255.9885328,2.255625001,1.183315974,25.03218269,6,399.3540649,371.6174011,15.54204845,19.9708786,46.34218216,59.5477562,1500.634766,0.108124092
KG073,26.90946241,0.188453142,1453.645148,2.06055753,1.208895149,25.67469788,6,1800.256348,1739.175171,16.90274429,20.94382668,51.47719955,63.78429413,1499.511841,0.092108272
KG073,12.07504886,0.195540628,257.7969392,1.979161283,1.124635902,25.11424446,6,399.6401062,373.9689026,16.82217026,20.70471001,53.864048,66.29582214,1498.774414,0.206240967
KG086,16.26878385,0.154305188,1540.861394,1.949564197,1.366178543,25.30692101,6,1801.199341,1761.736572,14.87343025,18.70505905,42.5146904,53.46713638,1499.887573,0.036041386
KG086,7.637681711,0.155393719,289.1819931,1.977120487,1.376564607,25.38457108,6,399.4863281,382.6708984,14.86514664,18.75145531,42.42697144,53.51897812,1498.614014,0.056064002
KG087,17.78628735,0.177660531,1545.885432,2.077061349,1.283586687,24.78417206,6,1800.366089,1757.433228,14.4565506,18.53933525,43.37883377,55.62977982,1499.041138,0.013015068
KG087,8.261286625,0.177446685,292.0447859,2.07581531,1.284226717,24.76096725,6,399.6178589,381.4832153,14.4086256,18.48986053,43.25933838,55.51252365,1499.359497,0.057065889
KG085,18.13419024,0.159101469,1523.703204,1.850035946,1.262170214,24.68358421,6,1799.844849,1757.011353,14.92511177,18.56194115,43.39993668,53.97528076,1500.158813,0.134153843
KG085,8.059728225,0.159482316,285.7405571,1.931041847,1.313856221,25.10203934,6,399.0808105,381.4597778,15.0387249,18.83417511,43.32569885,54.2601738,1499.132568,0.108122833
KG102,18.23689367,0.137079542,1488.083126,1.846921997,1.432265655,25.63697052,6,1799.43103,1756.401855,15.15978622,18.7899189,45.96083832,56.96653366,1499.143555,0.235695884
KG102,6.988614106,0.086693939,240.8235411,1.306785081,1.551280003,25.70547485,6,399.4864197,384.4806824,15.1577301,17.72901535,46.08554077,53.90327454,1499.944702,0.214243457
KG103,32.89832921,0.181695828,1372.443567,2.115726432,1.274077236,24.97821999,6,1799.125366,1725.908569,14.94486618,19.1021347,42.51001358,54.33517838,1498.99585,0.146165565
KG103,10.70119121,0.129073119,227.2037955,1.793054592,1.469236534,25.73262787,6,400.2112732,377.4234009,15.08181381,18.60614967,42.17777634,52.03392792,1499.229004,0.105118982
KG101,18.42980505,0.087663589,1366.343907,1.263225159,1.482720492,25.91493988,6,1799.794556,1758.424316,16.35170174,18.83465195,53.90406036,62.08921051,1499.133789,0.151170775
KG101,2.160713689,0.025104859,248.4068638,0.374810761,1.474278441,25.27368736,6,400.6379395,396.0129395,16.92267799,17.66013145,56.23407364,58.68463135,1500.184692,0.068076611
KG106,27.55062771,0.178626753,1471.481627,1.767026509,1.080505187,24.37971687,6,1799.578125,1773.283691,18.44107437,19.92514038,56.79233551,61.36276627,1500.396851,0.018020155
KG106,10.96923279,0.156182861,260.0579275,1.695515963,1.169073815,24.65027237,6,399.1483765,389.1836853,18.11290169,19.53736305,55.45379257,59.81487274,1499.844971,0.218246266
KG107,28.40275189,0.277737578,1554.559057,2.249395698,0.938933102,24.29837227,6,1798.489746,1770.73877,19.31105423,21.19767189,64.59789276,70.90885925,1500.521362,0.21524106
KG107,16.56209972,0.244010946,254.8970687,2.107787002,0.981581537,24.39586258,6,399.4307556,384.5440674,19.18013,20.94846535,64.09205627,70.00110626,1500.566772,0.268298835
KG105,25.78850979,0.196467066,1504.567362,2.355285333,1.323694174,25.16689301,6,1800.320679,1774.640991,16.98373604,18.96369553,51.56931686,57.58125687,1501.013184,0.200225487
KG105,11.03742956,0.197067844,281.1045674,2.421137192,1.356921795,25.30749893,6,398.9978943,388.7325134,16.86525154,18.90089226,51.11526108,57.28488922,1499.355835,0.270311326
KG094,28.61778807,0.26834966,1498.522144,3.199852547,1.376242949,25.26445389,6,1800.999268,1732.572144,12.32092285,18.61104584,36.73001099,55.48155212,1499.7146,0.147170171
KG094,14.25720401,0.293076473,269.8840294,3.278571418,1.310291346,25.01817322,6,399.1754456,368.193512,12.35515594,18.80009651,36.90826035,56.16107559,1499.274536,0.269319564
KG095,25.76790918,0.259340975,1518.992854,3.047349506,1.349513711,24.96708298,6,1800.474365,1738.235229,12.31683731,18.31046486,36.84727097,54.77791214,1499.996216,0.205235705
KG095,13.11266771,0.256826922,269.1285635,3.084748965,1.376973464,25.17864799,6,399.1282959,370.5684509,12.37340164,18.439394,36.86532593,54.93835068,1500.180054,0.225261196
KG093,23.28726206,0.309188944,1563.142192,3.460872959,1.322884519,25.29205322,6,1799.941895,1741.223389,12.39804745,19.19752884,36.25718307,56.14176559,1499.685059,0.120140329
KG093,11.95352501,0.324687626,295.3482799,3.54576216,1.302080662,25.26544762,6,399.3551331,372.7653503,12.3912096,19.35575485,36.80667496,57.49406052,1499.460938,0.218250155
KG122,30.8738131,0.203045172,1440.810058,2.324486563,1.264269963,25.34651566,6,1799.045166,1746.649536,16.553339,19.9701004,53.19858932,64.17926788,1499.745361,0.002002289
KG122,14.09438267,0.202015242,246.5236972,2.118108957,1.158335485,24.55387688,6,399.9655457,377.6250916,16.41203308,19.52703094,53.37334061,63.50357819,1501.518921,0.23827149
